a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.0,9.4,65,0,40,-66.58372565917671,-0.6672138127032667,-9.49402926187031,-11.565309877507389,2,Done,pentacene_A1=0_A2=40_theta=65_a=6_b=9.4_cx=0_cy=0_cz=0.log
6.0,9.7,65,0,42,-63.8916575582698,-0.6351593469735235,-9.49402926187031,-10.908320085145531,1,Done,pentacene_A1=0_A2=42_theta=65_a=6_b=9.7_cx=0_cy=0_cz=0.log
6.0,8.5,65,0,30,-70.70499798515812,-0.680353872012347,-9.49402926187031,-12.5890579293482,1,Done,pentacene_A1=0_A2=30_theta=65_a=6.0_b=8.5_cx=0_cy=0_cz=0.log
6.0,8.3,65,0,26,-69.09053272660822,-0.6525463939178735,-9.49402926187031,-12.199345353757964,2,Done,pentacene_A1=0_A2=26_theta=65_a=6.0_b=8.3_cx=0_cy=0_cz=0.log
5.9,9.1,65,0,38,-69.13396771391854,-0.7096108985133469,-9.618810252752157,-12.119281352846883,2,Done,pentacene_A1=0_A2=38_theta=65_a=5.9_b=9.1_cx=0_cy=0_cz=0.log
5.9,9.4,65,0,40,-66.44735393021256,-0.6672138127032667,-9.618810252752157,-11.468826449825428,2,Done,pentacene_A1=0_A2=40_theta=65_a=5.9_b=9.4_cx=0_cy=0_cz=0.log
5.9,9.6,65,0,42,-63.2908455976285,-0.6749409707263112,-9.618810252752157,-10.675835787667893,1,Done,pentacene_A1=0_A2=42_theta=65_a=5.9_b=9.6_cx=0_cy=0_cz=0.log
5.9,9.2,65,0,38,-68.86995417671278,-0.6661206902936101,-9.618810252752157,-12.075023072655313,2,Done,pentacene_A1=0_A2=38_theta=65_a=5.9_b=9.2_cx=0_cy=0_cz=0.log
5.9,9.5,65,0,40,-66.31925654876977,-0.6272263654973358,-9.618810252752157,-11.456795828067698,2,Done,pentacene_A1=0_A2=40_theta=65_a=5.9_b=9.5_cx=0_cy=0_cz=0.log
6.0,9.0,65,0,38,-69.40328120114282,-0.7562687769532204,-9.49402926187031,-12.22567128087394,2,Done,pentacene_A1=0_A2=38_theta=65_a=6_b=9.0_cx=0_cy=0_cz=0.log
6.0,9.3,65,0,40,-66.6770263556391,-0.7099986996036023,-9.49402926187031,-11.56724260817282,2,Done,pentacene_A1=0_A2=40_theta=65_a=6_b=9.3_cx=0_cy=0_cz=0.log
5.9,9.7,65,0,42,-63.63850872917101,-0.6351593469735235,-9.618810252752157,-10.782642382429913,2,Done,pentacene_A1=0_A2=42_theta=65_a=5.9_b=9.7_cx=0_cy=0_cz=0.log
6.0,9.2,65,0,38,-68.78313565766439,-0.6661206902936101,-9.49402926187031,-12.115708938334135,2,Done,pentacene_A1=0_A2=38_theta=65_a=6_b=9.2_cx=0_cy=0_cz=0.log
6.0,9.5,65,0,40,-66.31056051561609,-0.6272263654973358,-9.49402926187031,-11.5170123152202,2,Done,pentacene_A1=0_A2=40_theta=65_a=6_b=9.5_cx=0_cy=0_cz=0.log
5.9,9.8,65,0,42,-63.77797659020871,-0.5979254133999348,-9.618810252752157,-10.836126314476132,2,Done,pentacene_A1=0_A2=42_theta=65_a=5.9_b=9.8_cx=0_cy=0_cz=0.log
6.1,9.0,65,0,38,-68.9722295217216,-0.7562687769532204,-9.13989901333116,-12.29497348528821,2,Done,pentacene_A1=0_A2=38_theta=65_a=6.1_b=9.0_cx=0_cy=0_cz=0.log
6.1,9.3,65,0,40,-66.3282111166045,-0.7099986996036023,-9.13989901333116,-11.657103922683746,2,Done,pentacene_A1=0_A2=40_theta=65_a=6.1_b=9.3_cx=0_cy=0_cz=0.log
6.0,9.6,65,0,42,-63.71467714710161,-0.6749409707263112,-9.49402926187031,-10.844184170477092,2,Done,pentacene_A1=0_A2=42_theta=65_a=6_b=9.6_cx=0_cy=0_cz=0.log
6.1,9.1,65,0,38,-68.61678777681664,-0.7096108985133469,-9.13989901333116,-12.229441988281906,2,Done,pentacene_A1=0_A2=38_theta=65_a=6.1_b=9.1_cx=0_cy=0_cz=0.log
6.1,9.4,65,0,40,-66.09179546916857,-0.6672138127032667,-9.13989901333116,-11.61939245427493,2,Done,pentacene_A1=0_A2=40_theta=65_a=6.1_b=9.4_cx=0_cy=0_cz=0.log
6.0,9.8,65,0,42,-63.87840956589207,-0.5979254133999348,-9.49402926187031,-10.923625053837895,2,Done,pentacene_A1=0_A2=42_theta=65_a=6_b=9.8_cx=0_cy=0_cz=0.log
6.1,9.2,65,0,38,-68.07734755054116,-0.6661206902936101,-9.13989901333116,-12.116327035822906,2,Done,pentacene_A1=0_A2=38_theta=65_a=6.1_b=9.2_cx=0_cy=0_cz=0.log
6.1,9.5,65,0,40,-65.6928170803003,-0.6272263654973358,-9.13989901333116,-11.539641580660827,2,Done,pentacene_A1=0_A2=40_theta=65_a=6.1_b=9.5_cx=0_cy=0_cz=0.log
6.1,9.6,65,0,42,-63.49998840549961,-0.6749409707263112,-9.13989901333116,-10.967577109346166,2,Done,pentacene_A1=0_A2=42_theta=65_a=6.1_b=9.6_cx=0_cy=0_cz=0.log
5.9,8.9,65,0,38,-68.93346571875736,-0.8068485928233713,-9.618810252752157,-12.020537006901575,2,Done,pentacene_A1=0_A2=38_theta=65_a=5.9_b=8.9_cx=0_cy=0_cz=0.log
5.9,9.2,65,0,40,-66.07709040027112,-0.7559612970799208,-9.618810252752157,-11.331886825151742,2,Done,pentacene_A1=0_A2=40_theta=65_a=5.9_b=9.2_cx=0_cy=0_cz=0.log
6.1,9.7,65,0,42,-63.52539252117276,-0.6351593469735235,-9.13989901333116,-10.993818950140849,2,Done,pentacene_A1=0_A2=42_theta=65_a=6.1_b=9.7_cx=0_cy=0_cz=0.log
6.0,8.9,65,0,38,-69.36320339189842,-0.8068485928233713,-9.49402926187031,-12.190361920627764,2,Done,pentacene_A1=0_A2=38_theta=65_a=6_b=8.9_cx=0_cy=0_cz=0.log
6.0,9.2,65,0,40,-66.56151431472972,-0.7559612970799208,-9.49402926187031,-11.515383299207317,2,Done,pentacene_A1=0_A2=40_theta=65_a=6_b=9.2_cx=0_cy=0_cz=0.log
6.1,9.8,65,0,42,-63.37705919612199,-0.5979254133999348,-9.13989901333116,-10.97535258566495,2,Done,pentacene_A1=0_A2=42_theta=65_a=6.1_b=9.8_cx=0_cy=0_cz=0.log
6.1,8.9,65,0,38,-69.10362509544939,-0.8068485928233713,-9.13989901333116,-12.30253247078508,2,Done,pentacene_A1=0_A2=38_theta=65_a=6.1_b=8.9_cx=0_cy=0_cz=0.log
6.1,9.2,65,0,40,-66.37453892454505,-0.7559612970799208,-9.13989901333116,-11.645704575930722,2,Done,pentacene_A1=0_A2=40_theta=65_a=6.1_b=9.2_cx=0_cy=0_cz=0.log
