cx,cy,cz,a,b,theta,Rt,Rp,A1,A2,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.5,-1.2,13.2,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.456178742,-1.413166325,-0.139479158,-0.224259524,-1.678111087,-0.081322786,-0.252999482,-0.102386414,-0.145807596,-1.838720389,-1.474595162,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.5_cy=-1.2_cz=13.2.log
1.6,-1.2,13,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.455838632,-1.230656297,-0.15810742,-0.246401842,-1.812737083,-0.097747233,-0.269883266,-0.109536263,-0.152609177,-1.891239211,-1.394687411,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.6_cy=-1.2_cz=13.0.log
1.6,-1,13.2,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.455729445,-1.579743875,-0.12892695,-0.258786379,-1.661773237,-0.070342616,-0.279449028,-0.096773965,-0.146926446,-1.817976164,-1.404541828,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.6_cy=-1.0_cz=13.2.log
1.4,-1.1,13.1,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.44739423,-1.083783816,-0.144102652,-0.273978396,-1.565254669,-0.089155366,-0.283864189,-0.110650721,-0.163235431,-1.931226659,-1.522211875,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.1_cz=13.1.log
1.5,-1,13,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.445639084,-1.09533502,-0.147271577,-0.309589589,-1.525624902,-0.090437996,-0.308806456,-0.111180967,-0.167658122,-1.917880148,-1.510387077,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.5_cy=-1.0_cz=13.0.log
1.4,-1,13.1,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.432537303,-1.110559668,-0.138643314,-0.300658866,-1.460322447,-0.084346129,-0.301344107,-0.109361188,-0.167475516,-1.962285266,-1.495478067,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.0_cz=13.1.log
1.4,-1.2,13.1,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.414797595,-1.036293859,-0.149728906,-0.249814241,-1.652022987,-0.094204311,-0.267503748,-0.111886915,-0.159002876,-1.877877013,-1.541246764,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.2_cz=13.1.log
1.4,-1,13.2,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.401787431,-1.317950468,-0.12986696,-0.280621217,-1.523230324,-0.075843369,-0.288855403,-0.10368787,-0.15999999,-1.912836223,-1.417079478,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.0_cz=13.2.log
1.6,-1,13,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.398297847,-1.375505685,-0.146330312,-0.29715736,-1.682512442,-0.087108428,-0.30309486,-0.10717055,-0.160389046,-1.771027748,-1.413855959,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.6_cy=-1.0_cz=13.0.log
1.4,-1.1,13.2,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.397185272,-1.303600569,-0.134845624,-0.255835827,-1.58945522,-0.079937244,-0.272207563,-0.104885159,-0.155972631,-1.870715869,-1.44767059,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.1_cz=13.2.log
1.4,-1.2,13.2,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.355067428,-1.272773513,-0.139984931,-0.233480156,-1.641044072,-0.08437625,-0.256615194,-0.106033502,-0.151945899,-1.809826064,-1.473124906,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.2_cz=13.2.log
1.4,-1.1,13,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.340974809,-0.692410849,-0.153967109,-0.29304215,-1.470193179,-0.099361188,-0.295855905,-0.116721253,-0.170742961,-1.97554267,-1.575552736,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.1_cz=13.0.log
1.4,-1.2,13,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.319362737,-0.621724358,-0.160134277,-0.267125987,-1.604661042,-0.104994973,-0.278714842,-0.118038396,-0.166298308,-1.932799198,-1.583549095,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.2_cz=13.0.log
1.4,-1,13,7.4,5.75,25,1.7,1.5,-0.9,-2.7,-5.303563918,-0.738053417,-0.148012039,-0.322082058,-1.312334253,-0.093931972,-0.314189237,-0.115341986,-0.175192634,-1.992053713,-1.556674097,3,Done,tetracene_a=7.4_b=5.75_theta=25_Rt=1.7_Rp=1.5_A1=-0.9_A2=-2.7_cx=1.4_cy=-1.0_cz=13.0.log
1.5,-1.1,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.63123458,-1.392327973,-0.144356166,-0.283055956,-1.670588497,-0.088334583,-0.287743455,-0.105603658,-0.155775592,-1.92946461,-1.507187404,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.1_cz=13.1.log
1.5,-1.2,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.614757422,-1.351773257,-0.149935984,-0.25789406,-1.725988845,-0.093379763,-0.271367954,-0.106730038,-0.151913896,-1.910385169,-1.520558387,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.2_cz=13.1.log
1.6,-1.2,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.607507171,-1.511342775,-0.148965854,-0.247471119,-1.767074435,-0.090135537,-0.266941499,-0.102922308,-0.1455773,-1.884322796,-1.458719159,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.2_cz=13.1.log
1.6,-1.1,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.60463945,-1.555573445,-0.143470121,-0.271625234,-1.738237841,-0.085174442,-0.282786126,-0.101866836,-0.149177952,-1.861518455,-1.453642603,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.1_cz=13.1.log
1.5,-1,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.589659532,-1.415523253,-0.138953304,-0.311523574,-1.599456474,-0.083501501,-0.30527985,-0.104431469,-0.159647957,-1.913619983,-1.484841145,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.0_cz=13.1.log
1.5,-1.1,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.576826325,-1.158598068,-0.154043665,-0.303195262,-1.637852556,-0.098492715,-0.299759017,-0.111216107,-0.162791782,-1.946512175,-1.53033562,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.1_cz=13.0.log
1.5,-1.2,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.569584859,-1.096064187,-0.160128002,-0.275903597,-1.73035757,-0.10414156,-0.282589088,-0.112424692,-0.15872489,-1.944944655,-1.528898622,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.2_cz=13.0.log
1.6,-1.2,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.550182251,-1.351398006,-0.158940753,-0.264805455,-1.812737083,-0.100544672,-0.277784872,-0.108286263,-0.151982922,-1.89226017,-1.414547475,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.2_cz=13.0.log
1.5,-1.1,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.541731573,-1.497076962,-0.135263545,-0.264162885,-1.649856822,-0.079118971,-0.276080555,-0.100266058,-0.148999739,-1.888619985,-1.453065921,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.1_cz=13.2.log
1.6,-1.1,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.539621884,-1.417320441,-0.152945522,-0.290966347,-1.756000139,-0.095011289,-0.294366196,-0.107161765,-0.155766807,-1.844093757,-1.429294587,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.1_cz=13.0.log
1.6,-1,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.529893597,-1.582733332,-0.138162642,-0.298895563,-1.695985082,-0.080441762,-0.299713836,-0.100763673,-0.15278488,-1.790261557,-1.438117378,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.0_cz=13.1.log
1.6,-1.1,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.524146233,-1.59134528,-0.134575795,-0.253468859,-1.681330214,-0.07627133,-0.271527342,-0.096826048,-0.142811863,-1.84663831,-1.433610601,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.1_cz=13.2.log
1.5,-1,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.521311143,-1.510425355,-0.130336337,-0.29024471,-1.608861594,-0.074952304,-0.292761025,-0.099173563,-0.152676948,-1.891190266,-1.424479703,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.0_cz=13.2.log
1.4,-1.1,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.520293949,-1.171527285,-0.145045171,-0.294598375,-1.565254669,-0.091659131,-0.292457311,-0.109471002,-0.162641807,-1.945821286,-1.522088883,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.1_cz=13.1.log
1.6,-1.2,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.517492744,-1.561050352,-0.139589599,-0.23094878,-1.690390203,-0.080660135,-0.25636921,-0.097811866,-0.139392561,-1.849204827,-1.45157935,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.2_cz=13.2.log
1.5,-1.2,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.515201078,-1.470562155,-0.140361437,-0.240727896,-1.678111087,-0.083595627,-0.260463086,-0.101318392,-0.145325041,-1.856108064,-1.475538937,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.2_cz=13.2.log
1.5,-1,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.513205596,-1.199233106,-0.148142561,-0.334486675,-1.525624902,-0.093072283,-0.31813753,-0.109961715,-0.166856164,-1.907785395,-1.519253793,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.5_cy=-1.0_cz=13.0.log
1.4,-1.2,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.500805371,-1.138398521,-0.150697782,-0.268384772,-1.652022987,-0.096794673,-0.275545916,-0.110671429,-0.158506516,-1.898646339,-1.542058762,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.2_cz=13.1.log
1.4,-1,13.1,7.45,5.7,25,1.7,1.5,-1,-3,-5.493420833,-1.187455998,-0.139574539,-0.324228142,-1.460322447,-0.086711842,-0.310530854,-0.108219747,-0.16677396,-1.969234939,-1.494780276,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.0_cz=13.1.log
1.6,-1,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.471840765,-1.609101303,-0.129732672,-0.278461328,-1.661773237,-0.072222636,-0.287638034,-0.095793166,-0.146238696,-1.801937008,-1.408407289,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.0_cz=13.2.log
1.4,-1.1,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.45181692,-1.35791658,-0.135770574,-0.274969862,-1.58945522,-0.082117214,-0.280391548,-0.103813999,-0.15543862,-1.887358062,-1.444895741,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.1_cz=13.2.log
1.4,-1,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.447009566,-1.364652272,-0.130780614,-0.30214732,-1.523230324,-0.077842616,-0.297605403,-0.102649341,-0.15936997,-1.922777864,-1.414083117,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.0_cz=13.2.log
1.6,-1,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.443080726,-1.461567427,-0.14713729,-0.32098768,-1.682512442,-0.089688749,-0.312151084,-0.105985811,-0.159560733,-1.740674462,-1.429837383,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.6_cy=-1.0_cz=13.0.log
1.4,-1.1,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.439948823,-0.826463301,-0.154933474,-0.315507008,-1.470193179,-0.102147333,-0.304871968,-0.115422934,-0.17008533,-1.987821785,-1.579560642,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.1_cz=13.0.log
1.4,-1.2,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.434199577,-0.773328264,-0.161104407,-0.28707704,-1.604661042,-0.107937995,-0.287141046,-0.11670431,-0.165742334,-1.95200477,-1.589123267,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.2_cz=13.0.log
1.4,-1.2,13.2,7.45,5.7,25,1.7,1.5,-1,-3,-5.419910547,-1.338048358,-0.140933726,-0.250592354,-1.641044072,-0.086691762,-0.264288387,-0.104932222,-0.151511662,-1.831842252,-1.470825082,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.2_cz=13.2.log
1.4,-1,13,7.45,5.7,25,1.7,1.5,-1,-3,-5.387727441,-0.857991913,-0.148949539,-0.348029596,-1.312334253,-0.096622735,-0.323841596,-0.114081946,-0.174425817,-1.995764807,-1.559570056,3,Done,tetracene_a=7.45_b=5.7_theta=25_Rt=1.7_Rp=1.5_A1=-1.0_A2=-3.0_cx=1.4_cy=-1.0_cz=13.0.log
