a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,E_m,machine_type,status,file_name
5.8,7.9,61.5,5,-1,217,-26.41981508,-0.502039375,-7.188014098,-9.351323448,-9.188233599,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=7.9_phi_r=217_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-7,217,-26.40836302,-0.397000476,-6.840674763,-9.423907529,-9.556575694,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=217_cx=0_cy=0_cz=0.log
5.7,8,61.5,5,-3,217,-26.40336176,-0.472351877,-7.205050995,-9.353337755,-9.182416581,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-1,218,-26.39241799,-0.386339082,-6.841352474,-9.392011196,-9.529605314,-0.243109924,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.2_phi_r=218_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-3,216,-26.38303671,-0.393988429,-6.853262613,-9.445889205,-9.55136736,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=6.0_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.8,7.9,61.5,5,-1,216,-26.36666498,-0.500062719,-7.19563207,-9.386871889,-9.145569194,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=5.8_b=7.9_phi_r=216_cx=0_cy=0_cz=0.log
5.7,8,61.5,5,-3,216,-26.35883365,-0.470237169,-7.213101948,-9.399215011,-9.137750419,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-3_a=5.7_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
6,8.3,61.5,5,-7,216,-26.35199379,-0.394835567,-6.846987513,-9.42427776,-9.547363847,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=216_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-1,217,-26.33628722,-0.384814233,-6.847332644,-9.389896487,-9.5240393,-0.190204556,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
6,8.2,61.5,5,-1,216,-26.27307186,-0.383201532,-6.853883849,-9.38001948,-9.517437895,-0.138529108,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-1_a=6.0_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
