a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,9.2,65,0,38,-37.80200059246272,-0.3070418980205431,-5.284331991104409,-6.654813203553204,2,Done,anthracene_A1=0_A2=38_theta=65_a=6.1_b=9.2_cx=0_cy=0_cz=0.log
5.9,8.6,65,0,36,-39.48069526464678,-0.4129643309861421,-5.547223540605046,-6.890079880366102,2,Done,anthracene_A1=0_A2=36_theta=65_a=5.9_b=8.6_cx=0_cy=0_cz=0.log
6.1,9.5,65,0,40,-36.221099589718506,-0.2829668495105579,-5.284290575422347,-6.271646184963174,1,Done,anthracene_A1=0_A2=40_theta=65_a=6.1_b=9.5_cx=0_cy=0_cz=0.log
6.1,9.7,65,0,42,-34.81181002128869,-0.2800953636178747,-5.284156288253143,-5.920826679386664,2,Done,anthracene_A1=0_A2=42_theta=65_a=6.1_b=9.7_cx=0_cy=0_cz=0.log
5.9,8.9,65,0,38,-38.51156631088816,-0.3737800966482609,-5.547031522495672,-6.6674857681500725,2,Done,anthracene_A1=0_A2=38_theta=65_a=5.9_b=8.9_cx=0_cy=0_cz=0.log
6.0,8.6,65,0,36,-39.77613199246116,-0.4129643309861421,-5.484665813622996,-6.995217925810721,2,Done,anthracene_A1=0_A2=36_theta=65_a=6_b=8.6_cx=0_cy=0_cz=0.log
5.9,9.2,65,0,40,-36.73495246749371,-0.3421473173657432,-5.5469474360579625,-6.239190740161575,1,Done,anthracene_A1=0_A2=40_theta=65_a=5.9_b=9.2_cx=0_cy=0_cz=0.log
6.1,9.8,65,0,42,-34.64407408796251,-0.2636859770864248,-5.284156288253143,-5.887097389320843,2,Done,anthracene_A1=0_A2=42_theta=65_a=6.1_b=9.8_cx=0_cy=0_cz=0.log
6.0,8.9,65,0,38,-38.73413155740127,-0.3737800966482609,-5.484596787486225,-6.754344447283074,2,Done,anthracene_A1=0_A2=38_theta=65_a=6_b=8.9_cx=0_cy=0_cz=0.log
6.0,9.2,65,0,40,-36.97552223154344,-0.3421473173657432,-5.484559136908501,-6.330527330748737,1,Done,anthracene_A1=0_A2=40_theta=65_a=6_b=9.2_cx=0_cy=0_cz=0.log
6.1,8.6,65,0,36,-39.65853410866112,-0.4129643309861421,-5.2842554348753765,-7.06602364423452,2,Done,anthracene_A1=0_A2=36_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
5.9,9.5,65,0,42,-34.63706354657188,-0.3167833632323891,-5.547046582796611,-5.72735091362847,2,Done,anthracene_A1=0_A2=42_theta=65_a=5.9_b=9.5_cx=0_cy=0_cz=0.log
6.1,9.2,65,0,40,-36.83014322514646,-0.3421473173657432,-5.284290575422347,-6.3943168598925695,1,Done,anthracene_A1=0_A2=40_theta=65_a=6.1_b=9.2_cx=0_cy=0_cz=0.log
6.1,8.9,65,0,38,-38.55966118699871,-0.3737800966482609,-5.284331991104409,-6.810859252873343,2,Done,anthracene_A1=0_A2=38_theta=65_a=6.1_b=8.9_cx=0_cy=0_cz=0.log
6.0,9.5,65,0,42,-34.94131302461028,-0.3167833632323891,-5.484581727301702,-5.834645710885525,2,Done,anthracene_A1=0_A2=42_theta=65_a=6_b=9.5_cx=0_cy=0_cz=0.log
5.9,9.1,65,0,40,-36.52000017254613,-0.3652923963963985,-5.5469474360579625,-6.173880126909353,2,Done,anthracene_A1=0_A2=40_theta=65_a=5.9_b=9.1_cx=0_cy=0_cz=0.log
5.9,8.8,65,0,38,-38.26586100505665,-0.3999271832872182,-5.547031522495672,-6.592985898372717,2,Done,anthracene_A1=0_A2=38_theta=65_a=5.9_b=8.8_cx=0_cy=0_cz=0.log
6.1,9.5,65,0,42,-34.867153892759234,-0.3167833632323891,-5.284156288253143,-5.916318647447042,2,Done,anthracene_A1=0_A2=42_theta=65_a=6.1_b=9.5_cx=0_cy=0_cz=0.log
6.0,9.1,65,0,40,-36.8685794682242,-0.3652923963963985,-5.484559136908501,-6.292219100403599,2,Done,anthracene_A1=0_A2=40_theta=65_a=6_b=9.1_cx=0_cy=0_cz=0.log
6.0,8.8,65,0,38,-38.6103564647492,-0.3999271832872182,-5.484596787486225,-6.710327130800579,2,Done,anthracene_A1=0_A2=38_theta=65_a=6_b=8.8_cx=0_cy=0_cz=0.log
6.1,9.1,65,0,40,-36.8184238485992,-0.3652923963963985,-5.284290575422347,-6.379814476240426,2,Done,anthracene_A1=0_A2=40_theta=65_a=6.1_b=9.1_cx=0_cy=0_cz=0.log
6.1,8.8,65,0,38,-38.54310747329146,-0.3999271832872182,-5.284331991104409,-6.7936472811270505,2,Done,anthracene_A1=0_A2=38_theta=65_a=6.1_b=8.8_cx=0_cy=0_cz=0.log
