a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,machine_type,status,file_name
5.9,8.1,61.5,5,-5,81.2,-51.90140230068937,-0.5484500151360407,-7.096140359179117,-9.494791059056295,-8.81131971697323,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=81.2_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,81.2,-52.05490379733965,-0.5016691444907337,-7.096140359179117,-9.497470526839606,-8.932171868160367,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=81.2_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.1,-51.79733604378998,-0.4605295893270522,-7.08749954670202,-9.350300606573,-9.000338279292919,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.1_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,81.2,-51.98335510725156,-0.4592996693681925,-7.096140359179117,-9.446290811058134,-8.989946714020334,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=81.2_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,81.2,-51.90812920802273,-0.5484500151360407,-6.857724209665321,-9.578293814673088,-8.969596564536914,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=81.2_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,81.2,-51.89516485040076,-0.5016691444907337,-6.857724209665321,-9.542588495532982,-9.045600575511344,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=81.2_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.1,-51.52062923274934,-0.4605295893270522,-6.849729732144624,-9.382786799105816,-9.06726849579718,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.1_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,81.2,-51.682187957456335,-0.4592996693681925,-6.857724209665321,-9.459148491034284,-9.06492160866037,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=81.2_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,81.3,-51.574908847687766,-0.5482994128251448,-7.243128301226534,-9.388459489680828,-8.607567220111378,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=81.3_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,81.3,-51.91274768090807,-0.5015310923336074,-7.243128301226534,-9.432008683332242,-8.779705763561651,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=81.3_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,81.3,-51.998114140704274,-0.4591741671320051,-7.243128301226534,-9.415241616196,-8.881512985797599,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=81.3_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,81.3,-51.91958754044026,-0.5482994128251448,-7.09696867223829,-9.506211740896106,-8.80831394426059,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=81.3_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,81.3,-52.07054134574719,-0.5015310923336074,-7.09696867223829,-9.506632172618993,-8.930138735682704,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=81.3_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,81.3,-51.99667086848058,-0.4591741671320051,-7.09696867223829,-9.45348207571078,-8.988710519159213,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=81.3_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,81.3,-51.923804408404976,-0.5482994128251448,-6.8584834969369695,-9.587537036975846,-8.967582257464528,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=81.3_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,81.3,-51.90856846561656,-0.5015310923336074,-6.8584834969369695,-9.549861336592585,-9.044408306945115,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=81.3_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,81.3,-51.69360863883048,-0.4591741671320051,-6.8584834969369695,-9.464708229643293,-9.064438425702974,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=81.3_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,216.0,-53.12992882868275,-0.4097389297094196,-7.0927706302609295,-9.515342011465693,-9.547112842905335,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,217.1,-53.13747149915434,-0.4120167907094583,-7.085083632962778,-9.504153508343734,-9.567481817561202,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=217.1_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,81.4,-51.59511466906406,-0.5481425350299105,-7.244044465944171,-9.40193212905433,-8.603438204503618,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=81.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,81.4,-51.93017990910448,-0.5013993154279888,-7.244044465944171,-9.442952457931824,-8.776693715248257,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=81.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,81.4,-52.01298612891696,-0.4590423904592171,-7.244044465944171,-9.423964005196469,-8.879442202858627,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=81.4_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,81.4,-51.93703231820837,-0.5481425350299105,-7.097796985413879,-9.517318667960351,-8.80525797070004,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=81.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,81.4,-52.08550118468702,-0.5013993154279888,-7.097796985413879,-9.51551771420054,-8.9280365773011,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=81.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,81.4,-52.00940932193771,-0.4590423904592171,-7.097796985413879,-9.460428611375391,-8.987436673720367,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=81.4_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,81.4,-51.9388144465629,-0.5481425350299105,-6.859242783742957,-9.596504154847937,-8.965517749660648,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=81.4_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,81.4,-51.92139477003366,-0.5013993154279888,-6.859242783742957,-9.556883173645474,-9.04317211220041,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=81.4_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,81.4,-51.70445201173425,-0.4590423904592171,-6.859242783742957,-9.470048339455388,-9.06389249220956,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=81.4_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,81.5,-51.6145298294723,-0.5479856578167528,-7.244960630778223,-9.415072188479826,-8.59924643766135,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=81.5_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,81.5,-51.94684657547623,-0.5012549882521853,-7.244960630778223,-9.453582477173768,-8.773625191533938,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=81.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,81.5,-52.02725570672192,-0.4589106133207679,-7.244960630778223,-9.432429115404377,-8.877327493857592,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=81.5_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,81.5,-51.953724085818976,-0.5479856578167528,-7.098631573957391,-9.528118115267716,-8.802126695867628,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=81.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,81.5,-52.099833513842896,-0.5012549882521853,-7.098631573957391,-9.524127151584253,-8.925903043127619,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=81.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,81.5,-52.02160811680369,-0.4589106133207679,-7.098631573957391,-9.46714296832215,-8.986118902801536,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=81.5_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,81.5,-51.95308402483352,-0.5479856578167528,-6.8600020710146055,-9.60517634311691,-8.96337794046849,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=81.5_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,81.5,-51.93363121431321,-0.5012549882521853,-6.8600020710146055,-9.56367283151485,-9.041885716374964,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=81.5_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,81.5,-51.71480592805892,-0.4589106133207679,-6.8600020710146055,-9.47518137167208,-9.063308908022009,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=81.5_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,81.6,-51.63316687545739,-0.5478287799051031,-7.245895620435476,-9.427867117570711,-8.594991919817403,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=81.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,81.6,-51.96286062942818,-0.5011106607271358,-7.245895620435476,-9.463923841831274,-8.770500191720203,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=81.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,81.6,-52.04093542485498,-0.45877883618231863,-7.245895620435476,-9.44063694612123,-8.875156309688464,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=81.6_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,81.6,0.0,0.0,0.0,0.0,0.0,3,InProgress,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=81.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,81.6,0.0,0.0,0.0,0.0,0.0,3,InProgress,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=81.6_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,81.6,0.0,0.0,0.0,0.0,0.0,3,InProgress,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=81.6_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,81.6,0.0,0.0,0.0,0.0,0.0,3,InProgress,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=81.6_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,81.6,0.0,0.0,0.0,0.0,0.0,3,InProgress,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=81.6_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,81.6,0.0,0.0,0.0,0.0,0.0,3,InProgress,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=81.6_cx=0_cy=0_cz=0.log
