a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.8,8.5,65,0,32,-55.25890961592086,-0.5512662798864767,-7.380637077963911,-9.84877572505502,2,Done,tetracene_A1=0_A2=32_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
6.0,8.8,65,0,36,-55.3467032853514,-0.5534926854306832,-7.479368246276863,-9.820245355484076,2,Done,tetracene_A1=0_A2=36_theta=65_a=6_b=8.8_cx=0_cy=0_cz=0.log
5.9,9.2,65,0,38,-53.41606836835854,-0.4768435939913615,-7.570123762590811,-9.330533413798548,2,Done,tetracene_A1=0_A2=38_theta=65_a=5.9_b=9.2_cx=0_cy=0_cz=0.log
5.8,8.6,65,0,32,-55.29910037689842,-0.5148694450035691,-7.380637077963911,-9.877021832740866,2,Done,tetracene_A1=0_A2=32_theta=65_a=5.8_b=8.6_cx=0_cy=0_cz=0.log
6.0,9.0,65,0,36,-54.62578214635141,-0.4850288344314322,-7.479368246276863,-9.674246996233704,2,Done,tetracene_A1=0_A2=36_theta=65_a=6_b=9.0_cx=0_cy=0_cz=0.log
6.0,9.0,65,0,38,-53.88119384041056,-0.5429454973200336,-7.47928039485123,-9.459185514017008,2,Done,tetracene_A1=0_A2=38_theta=65_a=6_b=9.0_cx=0_cy=0_cz=0.log
5.9,9.4,65,0,40,-51.45804138551466,-0.4728626705473289,-7.570000770501792,-8.843078625854105,2,Done,tetracene_A1=0_A2=40_theta=65_a=5.9_b=9.4_cx=0_cy=0_cz=0.log
6.0,9.7,65,0,42,-49.35765999322757,-0.4445280838990584,-7.479245254187845,-8.377528329263441,2,Done,tetracene_A1=0_A2=42_theta=65_a=6_b=9.7_cx=0_cy=0_cz=0.log
6.1,8.8,65,0,36,-54.90458985976875,-0.5534926854306832,-7.204053253983147,-9.847374495235272,2,Done,tetracene_A1=0_A2=36_theta=65_a=6.1_b=8.8_cx=0_cy=0_cz=0.log
6.0,9.2,65,0,38,-53.35604829201475,-0.4768435939913615,-7.47928039485123,-9.360950078582391,2,Done,tetracene_A1=0_A2=38_theta=65_a=6_b=9.2_cx=0_cy=0_cz=0.log
5.9,9.5,65,0,40,-51.32653034944087,-0.4439696001354605,-7.570000770501792,-8.824647402041592,2,Done,tetracene_A1=0_A2=40_theta=65_a=5.9_b=9.5_cx=0_cy=0_cz=0.log
6.1,8.9,65,0,36,-54.519140587421134,-0.5180597057333216,-7.204053253983147,-9.768728666997047,2,Done,tetracene_A1=0_A2=36_theta=65_a=6.1_b=8.9_cx=0_cy=0_cz=0.log
6.1,9.0,65,0,38,-53.54143482656218,-0.5429454973200336,-7.2041800109436736,-9.511795952508692,2,Done,tetracene_A1=0_A2=38_theta=65_a=6.1_b=9.0_cx=0_cy=0_cz=0.log
6.0,9.3,65,0,40,-51.668671392370015,-0.5038955501513556,-7.479218898923136,-8.925610623555258,2,Done,tetracene_A1=0_A2=40_theta=65_a=6_b=9.3_cx=0_cy=0_cz=0.log
6.1,9.0,65,0,36,-53.974258593982086,-0.4850288344314322,-7.204053253983147,-9.649023604288232,2,Done,tetracene_A1=0_A2=36_theta=65_a=6.1_b=9.0_cx=0_cy=0_cz=0.log
6.1,9.1,65,0,38,-53.24505432345904,-0.5087173369247466,-7.2041800109436736,-9.454814906930553,2,Done,tetracene_A1=0_A2=38_theta=65_a=6.1_b=9.1_cx=0_cy=0_cz=0.log
5.9,9.6,65,0,42,-48.937110322061926,-0.4729718572925776,-7.57016015809495,-8.212711572821718,2,Done,tetracene_A1=0_A2=42_theta=65_a=5.9_b=9.6_cx=0_cy=0_cz=0.log
5.9,8.7,65,0,36,-55.15561644989066,-0.591782090603374,-7.570407396997325,-9.707809368672317,2,Done,tetracene_A1=0_A2=36_theta=65_a=5.9_b=8.7_cx=0_cy=0_cz=0.log
6.1,9.2,65,0,38,-52.80550113879144,-0.4768435939913615,-7.2041800109436736,-9.360863482230345,2,Done,tetracene_A1=0_A2=38_theta=65_a=6.1_b=9.2_cx=0_cy=0_cz=0.log
