cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.9,0.2,13.9,7.3,5.9,25,2.1,1.9,-4.183864566322882,-0.9671297072200103,-0.0397050677565857,-0.5475037299329415,-0.9530797582119704,-0.0205798180541023,-0.5439030776033178,-0.0546090577845461,-0.1810391448670998,-1.968838980421424,-0.4434268038603477,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=0.9_cy=0.2_cz=13.9.log
1.0,-0.1,13.8,7.3,5.9,25,2.1,1.9,-4.238127238873858,-0.9996560603613034,-0.0474234407301992,-0.4341741689713672,-1.0075049557490274,-0.0234738941071555,-0.4551242179004475,-0.0598726116586476,-0.1722916556173004,-1.951707329892088,-0.5705772727960721,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.0_cy=-0.1_cz=13.8.log
1.1,-0.3,13.8,7.3,5.9,25,2.1,1.9,-4.23184523609234,-1.0508909969357774,-0.0513177677057683,-0.3512964132241905,-1.0734336662571875,-0.0238039643736556,-0.3900740211829543,-0.0605779328034259,-0.1578921837499365,-1.900211976841092,-0.6427547278581187,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.1_cy=-0.3_cz=13.8.log
1.2,-0.8,13.6,7.3,5.9,25,2.1,1.9,-4.497879355796613,-1.13525344140362,-0.0698092324892059,-0.2519653453491628,-1.2702961034374312,-0.032272839336656,-0.3063328115968033,-0.0712129723397083,-0.1485109091736376,-1.800474909832701,-0.944715677644126,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.2_cy=-0.8_cz=13.6.log
1.3,-0.7,13.5,7.3,5.9,25,2.1,1.9,-4.858648659777828,-1.1756851656828076,-0.0734563206788152,-0.2831751826452091,-1.3149836006341502,-0.0326506003038957,-0.3357969161588698,-0.0726292623439803,-0.1543674600543454,-1.9849841851973904,-1.0387938591302373,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.3_cy=-0.7_cz=13.5.log
1.4,-0.8,13.5,7.3,5.9,25,2.1,1.9,-4.919586783275008,-1.2151455044513568,-0.076563750160858,-0.2503488794900477,-1.387102069798857,-0.0324121464509516,-0.3105308535741642,-0.071664779621642,-0.1446397998952306,-1.9607767318375409,-1.1064538699574769,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.4_cy=-0.8_cz=13.5.log
1.5,-0.9,13.6,7.3,5.9,25,2.1,1.9,-4.692310819111299,-1.1869226148119196,-0.0743122441926971,-0.2082555087981745,-1.31439374119509,-0.0292959318030625,-0.2760805545840412,-0.066834207624197,-0.1292620399035513,-1.872225658269599,-1.0793586156214587,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.9_cz=13.6.log
1.6,-1.0,13.6,7.3,5.9,25,2.1,1.9,-4.652915113780182,-1.1466628282796592,-0.07713729434181,-0.1846172071527689,-1.2871020762249827,-0.0292331806849688,-0.2563692104304209,-0.0658214064897038,-0.1214068696717731,-1.8361783462460155,-1.1389475928153845,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.6_cy=-1.0_cz=13.6.log
1.7,-1.0,13.6,7.3,5.9,25,2.1,1.9,-4.660152814292815,-1.1512449063593522,-0.0776041616918519,-0.17708834214136,-1.2603638750733808,-0.0280948778381571,-0.2520481765968725,-0.0640995190478861,-0.1170519503066316,-1.8400074124219827,-1.1657717626658268,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.7_cy=-1.0_cz=13.6.log
1.8,-1.1,13.6,7.3,5.9,25,2.1,1.9,-4.58474681986263,-1.1025940559338778,-0.0802572740940377,-0.1565260944189503,-1.2102321012644095,-0.0282580301864072,-0.2344138905173167,-0.0630139266722835,-0.1100953744025901,-1.7917864063638262,-1.2137103892164305,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.8_cy=-1.1_cz=13.6.log
1.9,-1.2,13.6,7.3,5.9,25,2.1,1.9,-4.4904646972427145,-1.0547225731424987,-0.0828300649300217,-0.1384287059772759,-1.1524258800782263,-0.0285855904221534,-0.2182391928508877,-0.0618768784916028,-0.1036106861429289,-1.7379491858300753,-1.2494119430775754,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=1.9_cy=-1.2_cz=13.6.log
2.0,-1.2,13.7,7.3,5.9,25,2.1,1.9,-4.233874603640288,-0.9943473258754238,-0.077553960843943,-0.1247414579847827,-1.011185929295607,-0.0250363940140232,-0.2064169044606387,-0.0572276570601388,-0.0957831264240667,-1.6778443957446143,-1.183378438174259,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=2.0_cy=-1.2_cz=13.7.log
2.1,-1.3,13.6,7.3,5.9,25,2.1,1.9,-4.307135768525768,-1.0137398949591443,-0.0852961792843416,-0.1173619403271004,-1.0484211175935343,-0.0283358414890244,-0.1996799571206793,-0.059008530457504,-0.0942105863359756,-1.654046706331428,-1.253452480013948,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=2.1_cy=-1.3_cz=13.6.log
2.2,-1.4,13.6,7.3,5.9,25,2.1,1.9,-4.158949282136746,-0.971539847436361,-0.0875288599636405,-0.1040800635237246,-0.9814294051611796,-0.0291428194614127,-0.1863114839652553,-0.0577911608852446,-0.0888422383577562,-1.594805997388903,-1.2374936457490548,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=2.2_cy=-1.4_cz=13.6.log
2.3,-1.4,13.7,7.3,5.9,25,2.1,1.9,-3.94995770411333,-0.898908075178042,-0.0817331776488572,-0.0936508475570008,-0.8547652565175667,-0.0257931710220873,-0.1765298580285161,-0.0535222103353589,-0.0824353611678816,-1.5384806997608391,-1.2098292398732156,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=2.3_cy=-1.4_cz=13.7.log
