cx,cy,cz,a,b,theta,A1,A2,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.3,4.9,7.1,5.9,8,73,-13,29,-5.715679227621877,-1.4762511605513282,-0.1261596304830163,-0.2091911261668428,-1.3677176584897095,-0.1345343789434991,-0.1709688645787537,-0.0752942973922472,-1.9132415944477543,-1.900693904462969,-0.0840380217123311,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.3_cy=4.9_cz=7.1.log
0.4,4.9,7.2,5.9,8,73,-13,29,-5.484559764459846,-1.3831255389668513,-0.1142676884774118,-0.2086382898269221,-1.3002421356504783,-0.1172577735851518,-0.1708283023326657,-0.0710385245620273,-1.7505081711278765,-1.9335904887120705,-0.0822427156381309,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.4_cy=4.9_cz=7.2.log
0.5,4.9,7.2,5.9,8,73,-13,29,-5.325619325274602,-1.3567199182580223,-0.108810233999975,-0.2236527216737158,-1.2380809950409457,-0.109208702808246,-0.180003753514029,-0.0695707786071579,-1.6807842799753416,-1.883485697791912,-0.0835404062527231,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.5_cy=4.9_cz=7.2.log
0.6,4.9,7.3,5.9,8,73,-13,29,-5.091480597853661,-1.260291711543687,-0.0987393260002136,-0.2221849757479503,-1.1761708584381267,-0.0956300139660015,-0.1794477796647697,-0.0655101614829618,-1.498835245409282,-1.929317145608365,-0.0815857126726768,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.6_cy=4.9_cz=7.3.log
0.7,4.9,7.3,5.9,8,73,-13,29,-4.946484685977339,-1.2365078275033738,-0.0941616406198591,-0.2376223492319695,-1.120892247534357,-0.0895770525094121,-0.1889489085879176,-0.064086968806805,-1.4271052048716228,-1.8886639102420304,-0.0827735890634357,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.7_cy=4.9_cz=7.3.log
0.8,4.9,7.3,5.9,8,73,-13,29,-4.783908767640241,-1.2135553942353,-0.0898048387025483,-0.2540116554009728,-1.0650626829010434,-0.0840355116524733,-0.1989671057090163,-0.0626606386213097,-1.3552891953440849,-1.8293152695114256,-0.0839250698627438,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.8_cy=4.9_cz=7.3.log
0.9,4.9,7.4,5.9,8,73,-13,29,-4.610152817185735,-1.1255728446412832,-0.0815938702435232,-0.2509356013615615,-1.027440948295407,-0.0745613657054491,-0.1978131147916428,-0.0588648305274546,-1.1865084581368135,-1.904077438346576,-0.0817432176554575,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.9_cy=4.9_cz=7.4.log
1.0,4.9,7.4,5.9,8,73,-13,29,-4.472075830679387,-1.1061112494789995,-0.077879011107143,-0.2678043252089992,-0.9873236065614036,-0.0700790617265738,-0.2085793039295822,-0.0574987412546761,-1.1200871521723457,-1.8528236765996555,-0.0827779816463589,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.0_cy=4.9_cz=7.4.log
1.1,4.9,7.4,5.9,8,73,-13,29,-4.316012211347697,-1.0874384344206192,-0.0743536598747596,-0.285779349214863,-0.951160832773894,-0.0660617427784018,-0.2200508142122998,-0.0561382996675092,-1.0548035218380392,-1.77887601571274,-0.0837719574919901,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.1_cy=4.9_cz=7.4.log
1.2,4.8,7.4,5.9,8,73,-13,29,-4.204586201638449,-1.0561238029040396,-0.0720594833255745,-0.3273939298233017,-0.8408533598994836,-0.0667457286035642,-0.2399610789725557,-0.0571429431438446,-0.9758018953725696,-1.7807742333388887,-0.0892984380188863,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.2_cy=4.8_cz=7.4.log
1.3,4.8,7.5,5.9,8,73,-13,29,-4.111136157502187,-0.9877741586533376,-0.0655522046145051,-0.3205038700252771,-0.8613478364422917,-0.0600483145099133,-0.2376763150678016,-0.0534807947988156,-0.8422326267755125,-1.8623279430612456,-0.0866434432100504,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.3_cy=4.8_cz=7.5.log
1.4,4.7,7.5,5.9,8,73,-13,29,-4.031025721007609,-0.9542977552337106,-0.0633948252652771,-0.3657178480643779,-0.7735780127695762,-0.0605490673915483,-0.2598719713278115,-0.0542601622000802,-0.7779599150817376,-1.8678061054088173,-0.0922947982908226,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.4_cy=4.7_cz=7.5.log
1.5,4.7,7.5,5.9,8,73,-13,29,-3.9255736068298575,-0.9497796832583844,-0.0605729128583334,-0.38859184255125,-0.7641816780087538,-0.057213851774577,-0.2752164733828977,-0.0528206542367115,-0.7294163690239657,-1.8023404971172567,-0.0932178655348252,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.5_cy=4.7_cz=7.5.log
1.6,4.7,7.6,5.9,8,73,-13,29,-3.841831769706914,-0.8917036327184178,-0.0551330285961739,-0.3774058492854237,-0.8042525841156021,-0.0518931944970972,-0.2717118299915455,-0.0492808702983893,-0.6293304065184202,-1.8470411719754336,-0.0901292613125406,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.6_cy=4.7_cz=7.6.log
1.7,4.6,7.6,5.9,8,73,-13,29,-3.819081708526937,-0.8726103859371506,-0.0531933951424434,-0.4282391794840805,-0.7610177725437097,-0.0523763771634548,-0.2982818584423512,-0.0497822509205434,-0.5826336223690305,-1.8579014875285795,-0.0959048633521888,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.7_cy=4.6_cz=7.6.log
1.8,4.6,7.6,5.9,8,73,-13,29,-3.7495385401998647,-0.871386741346214,-0.0508578030276112,-0.4531180683989078,-0.7702170691336505,-0.0496347859734669,-0.3166641363641247,-0.0483753734442871,-0.5461169329064433,-1.8024107782694043,-0.0966961534577421,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.8_cy=4.6_cz=7.6.log
1.9,4.5,7.6,5.9,8,73,-13,29,-3.7633622716821264,-0.8558389261597767,-0.0489865680574439,-0.5111483106738888,-0.7418554996838793,-0.0499391283374279,-0.3498223922797479,-0.0487380741978995,-0.5064708511636127,-1.8264751592068933,-0.1028827745176386,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.9_cy=4.5_cz=7.6.log
2.0,4.5,7.6,5.9,8,73,-13,29,-3.713611396262422,-0.8589312953990884,-0.0468367188586853,-0.5387964012334123,-0.7668197299935855,-0.0473230390925891,-0.3719458848354406,-0.0472922910994384,-0.4750821734487545,-1.7723059859708885,-0.1036044110369402,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.0_cy=4.5_cz=7.6.log
2.1,4.4,7.5,5.9,8,73,-13,29,-3.729453200125136,-0.8967306152917445,-0.047299193800427,-0.6560202892869711,-0.6814871552051045,-0.0494277077377773,-0.4477547404821962,-0.0496473361854441,-0.4752139504998922,-1.6999271000386216,-0.1153049624990671,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.1_cy=4.4_cz=7.5.log
2.2,4.4,7.6,5.9,8,73,-13,29,-3.7399078303715214,-0.8533188459696248,-0.0430685213650576,-0.6320625850348733,-0.7968322783126496,-0.0451355393161065,-0.4401599869015626,-0.0460441737668588,-0.4138497475942131,-1.7639375125581864,-0.1107875180023256,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.2_cy=4.4_cz=7.6.log
2.3,4.3,7.5,5.9,8,73,-13,29,-3.8249006086261934,-0.9033263729070312,-0.0434205543715506,-0.7598543690401129,-0.7544772357796319,-0.04697351611685,-0.532314223004505,-0.0482279085263144,-0.41326114317053,-1.719893213303294,-0.1233352080162148,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.3_cy=4.3_cz=7.5.log
2.4,4.2,7.5,5.9,8,73,-13,29,-3.959225712984335,-0.9032090285327286,-0.0416453286889009,-0.8363704284420237,-0.7876913401996717,-0.0469722610432654,-0.5929624369600788,-0.0482737167621962,-0.3840994985366706,-1.7911626614513807,-0.1312644243007525,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.4_cy=4.2_cz=7.5.log
2.5,4.2,7.4,5.9,8,73,-13,29,-3.91529028658988,-0.9692111578187904,-0.0417651831521652,-0.9287041322677396,-0.7893837346928194,-0.0461238674470223,-0.6856826870935038,-0.0487518794252537,-0.3857084341580048,-1.6123066236905288,-0.1380879680800717,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.5_cy=4.2_cz=7.4.log
2.6,4.1,7.4,5.9,8,73,-13,29,-4.134227584290784,-0.974892633385025,-0.0400119201513007,-1.0113515919074416,-0.8526894534588791,-0.0459795402130112,-0.7608859954634681,-0.0486891284526791,-0.3582561266666744,-1.737354933982715,-0.1470218278991524,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.6_cy=4.1_cz=7.4.log
2.7,4.1,7.3,5.9,8,73,-13,29,-4.052761412371183,-1.0405471221311018,-0.0400872213649563,-1.078812054474838,-0.8691484133014455,-0.0450476878904737,-0.8733226097538136,-0.0490763020934537,-0.3584845403383951,-1.517313532414846,-0.1544044830661732,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.7_cy=4.1_cz=7.3.log
2.8,4.0,7.3,5.9,8,73,-13,29,-4.323994452162879,-1.0470769912353717,-0.0383584313676692,-1.1218360225320794,-0.953680912789423,-0.0448035864974372,-0.9568805863382296,-0.0488999717636033,-0.3329894364578649,-1.6964105340302922,-0.164376244531013,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.8_cy=4.0_cz=7.3.log
-2.6,4.1,7.3,5.9,8,73,-13,29,-4.012520451055025,-0.7399629296269268,-0.8257548417313956,-0.0475953784189187,-1.035418482933892,-1.0543548521236517,-0.0419572011451236,-0.1540511949569918,-1.5520549960783685,-0.3830208088620566,-0.0508716081676539,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-2.6_cy=4.1_cz=7.3.log
-2.4,4.2,7.4,5.9,8,73,-13,29,-3.893468312569894,-0.6815963419503532,-0.6445864296401851,-0.0487016786355525,-0.9541923334472812,-0.8933684166986495,-0.0437085815938189,-0.1375721548683941,-1.660684507136466,-0.4116810730483848,-0.0504536865337286,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-2.4_cy=4.2_cz=7.4.log
-2.2,4.4,7.5,5.9,8,73,-13,29,-3.6886556374665815,-0.7409920459613204,-0.4776022536098026,-0.0468567991629242,-0.9066666085855104,-0.6869615524774417,-0.0452077029040083,-0.115951297833817,-1.627333605691092,-0.4451292385347187,-0.0480980140564497,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-2.2_cy=4.4_cz=7.5.log
-2.0,4.5,7.5,5.9,8,73,-13,29,-3.6403725080308496,-0.7014677010593005,-0.4020481670158915,-0.0492494947975501,-0.9090894247638062,-0.5877760667935945,-0.0491691735805943,-0.1083508967421948,-1.620565910328878,-0.512678807543125,-0.0493768794112838,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-2.0_cy=4.5_cz=7.5.log
-1.9,4.5,7.5,5.9,8,73,-13,29,-3.7133713736839127,-0.658301288203802,-0.3776700310409069,-0.0520343841635622,-0.8999064433737658,-0.5579768718453124,-0.0514476624084636,-0.107602904754458,-1.7089092781534418,-0.547296651697252,-0.0508941985608544,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.9_cy=4.5_cz=7.5.log
-1.8,4.6,7.5,5.9,8,73,-13,29,-3.681926220044261,-0.710100356140174,-0.3410836879629642,-0.0517463571159169,-0.9214645494357684,-0.4952283819438889,-0.0533935708808712,-0.1010429152229335,-1.6523047386144754,-0.5915894450445194,-0.0504806694225408,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.8_cy=4.6_cz=7.5.log
-1.7,4.6,7.5,5.9,8,73,-13,29,-3.783518834185088,-0.6892532189376652,-0.3209029663703404,-0.0546347856288775,-0.9179787314496934,-0.467952404753305,-0.055870352894999,-0.1002189946302678,-1.7462348280241713,-0.6318128360435367,-0.0519559454696718,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.7_cy=4.6_cz=7.5.log
-1.6,4.7,7.5,5.9,8,73,-13,29,-3.8051453389052767,-0.7626725164591335,-0.2914532946888357,-0.0541578780394047,-0.9450752407428809,-0.4125231915386393,-0.0578865424613468,-0.0940888493787497,-1.714406893326668,-0.6833684301527683,-0.0513968340819701,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.6_cy=4.7_cz=7.5.log
-1.5,4.7,7.4,5.9,8,73,-13,29,-3.787625573488185,-0.6748512369813398,-0.2945312311640009,-0.0598638264928013,-0.9971190376090816,-0.423040886525996,-0.063573665684089,-0.0972345570626203,-1.5864186987455469,-0.7924296681594569,-0.0550527072919067,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.5_cy=4.7_cz=7.4.log
-1.4,4.7,7.4,5.9,8,73,-13,29,-3.941170054124086,-0.6803406944382004,-0.2778683306532912,-0.0634694989421404,-0.9979059351899195,-0.397980019741226,-0.066564378212206,-0.0962738392699975,-1.7005728078365792,-0.8457008746045176,-0.0565581038244999,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.4_cy=4.7_cz=7.4.log
-1.3,4.8,7.4,5.9,8,73,-13,29,-4.042061425599968,-0.8136715092114173,-0.2534494064748287,-0.0629969839355908,-1.0440793759771625,-0.348792020813562,-0.0688045889837667,-0.0902786086371634,-1.6840793350420429,-0.9161005940113682,-0.0557059452112298,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.3_cy=4.8_cz=7.4.log
-1.0,4.9,7.3,5.9,8,73,-13,29,-4.400123965489911,-0.9614068159717136,-0.2213987057330086,-0.0739093828597106,-1.171489633852616,-0.290250985417515,-0.0817225098726339,-0.0861094322171993,-1.6410308940103278,-1.2130847617227118,-0.059809860686073,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.0_cy=4.9_cz=7.3.log
-1.1,4.9,7.3,5.9,8,73,-13,29,-4.174112433742266,-0.9178262464702128,-0.2337154719862155,-0.069444649212528,-1.1524748258525506,-0.3100125303608365,-0.077989452809561,-0.0871391761756967,-1.5041634328954387,-1.1436878033273388,-0.0583904329978395,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-1.1_cy=4.9_cz=7.3.log
-0.9,4.9,7.3,5.9,8,73,-13,29,-4.60240903031081,-1.0111363559262827,-0.2097791030537337,-0.0788033333374187,-1.1918184477835894,-0.2715593450702727,-0.0856588800670579,-0.0850382727221585,-1.748029506590683,-1.2837292100593911,-0.0612343083193991,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.9_cy=4.9_cz=7.3.log
-0.8,4.9,7.2,5.9,8,73,-13,29,-4.692075189028401,-1.027692579838913,-0.2105540778720751,-0.088858553499449,-1.2780722074094228,-0.2744534211815335,-0.0942287840880453,-0.0872301651106681,-1.5939143056166358,-1.4588697610015515,-0.065131145354826,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.8_cy=4.9_cz=7.2.log
-0.7,4.9,7.2,5.9,8,73,-13,29,-4.928482992690988,-1.0983596185105853,-0.1997728285496123,-0.0949008473544381,-1.3029975320678204,-0.2563372074509971,-0.0988353349966928,-0.0860378960496746,-1.7165536049869845,-1.5336752281582449,-0.066614579031011,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.7_cy=4.9_cz=7.2.log
-0.6,4.9,7.2,5.9,8,73,-13,29,-5.13973203804926,-1.1696265566861257,-0.1896605048677884,-0.1017024281900376,-1.329485984169878,-0.2394452657317742,-0.1036803397000767,-0.0848067215410992,-1.8120154463103968,-1.608013827848481,-0.0680955026764422,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.6_cy=4.9_cz=7.2.log
-0.5,4.9,7.1,5.9,8,73,-13,29,-5.3070152226137,-1.2158112926408648,-0.1899410018813796,-0.1163962024147622,-1.423339517437853,-0.2405948640662245,-0.1142294104211032,-0.0867607876425609,-1.7088603323791176,-1.788983946753433,-0.0722540114074945,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.5_cy=4.9_cz=7.1.log
-0.4,4.9,7.1,5.9,8,73,-13,29,-5.533099545369623,-1.2968473065411672,-0.1801775738131255,-0.1250527028460055,-1.4517820355249569,-0.2244703671894967,-0.1200194451375864,-0.0854141511663328,-1.819109446805669,-1.8556223711639177,-0.0737788607075344,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.4_cy=4.9_cz=7.1.log
-0.3,4.9,7.0,5.9,8,73,-13,29,-5.680148042563815,-1.349126419692766,-0.1800275989226065,-0.1440317427623085,-1.533499525336083,-0.2246787004987709,-0.1324416330899112,-0.0872006721328944,-1.7400212239881512,-1.9928933212650008,-0.0781300150265451,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.3_cy=4.9_cz=7.0.log
-0.2,4.9,7.0,5.9,8,73,-13,29,-5.864900791653781,-1.4263038745266383,-0.1708050844026729,-0.1554944679373875,-1.5463327323959677,-0.2091541030677035,-0.1392971798195503,-0.0857448489114176,-1.858340116945328,-2.017433354776585,-0.0796887499454896,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.2_cy=4.9_cz=7.0.log
-0.1,4.9,6.9,5.9,8,73,-13,29,-5.851768576394534,-1.4706380835268646,-0.1703683374798856,-0.1793862836784683,-1.5640103166224435,-0.208538515784312,-0.153729909856338,-0.0873562946217134,-1.8093353511067107,-1.9975262276420835,-0.0842149795498699,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.1_cy=4.9_cz=6.9.log
0.1,4.9,6.9,5.9,8,73,-13,29,-5.851767948857741,-1.5640103166224435,-0.153729909856338,-0.208538515784312,-1.4706380835268646,-0.1793862836784683,-0.1703683374798856,-0.0842149795498699,-1.9975256001052912,-1.8093353511067107,-0.0873562946217134,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.1_cy=4.9_cz=6.9.log
0.2,4.9,7.0,5.9,8,73,-13,29,-5.864900791653781,-1.5463327323959677,-0.1392971798195503,-0.2091541030677035,-1.4263038745266383,-0.1554944679373875,-0.1708050844026729,-0.0796887499454896,-2.017433354776585,-1.858340116945328,-0.0857448489114176,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.2_cy=4.9_cz=7.0.log
0.3,4.9,7.0,5.9,8,73,-13,29,-5.680148042563815,-1.533499525336083,-0.1324416330899112,-0.2246787004987709,-1.349126419692766,-0.1440317427623085,-0.1800275989226065,-0.0781300150265451,-1.9928933212650008,-1.7400212239881512,-0.0872006721328944,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.3_cy=4.9_cz=7.0.log
0.4,4.9,7.1,5.9,8,73,-13,29,-5.533098917891039,-1.4517820355249569,-0.1200194451375864,-0.2244703671894967,-1.2968473065411672,-0.1250527028460055,-0.1801775738131255,-0.0737788607075344,-1.855621743685333,-1.819109446805669,-0.0854141511663328,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.4_cy=4.9_cz=7.1.log
0.5,4.9,7.1,5.9,8,73,-13,29,-5.307014595076907,-1.423339517437853,-0.1142294104211032,-0.2405948640662245,-1.2158112926408648,-0.1163962024147622,-0.1899410018813796,-0.0722540114074945,-1.7889833192166409,-1.7088603323791176,-0.0867607876425609,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.5_cy=4.9_cz=7.1.log
0.6,4.9,7.2,5.9,8,73,-13,29,-5.13973203804926,-1.329485984169878,-0.1036803397000767,-0.2394452657317742,-1.1696265566861257,-0.1017024281900376,-0.1896605048677884,-0.0680955026764422,-1.608013827848481,-1.8120154463103968,-0.0848067215410992,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.6_cy=4.9_cz=7.2.log
0.7,4.9,7.2,5.9,8,73,-13,29,-4.928483620198676,-1.3029975320678204,-0.0988353349966928,-0.2563372074509971,-1.0983596185105853,-0.0949008473544381,-0.1997728285496123,-0.066614579031011,-1.5336758556659331,-1.7165536049869845,-0.0860378960496746,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.7_cy=4.9_cz=7.2.log
0.8,4.9,7.2,5.9,8,73,-13,29,-4.692075189028401,-1.2780722074094228,-0.0942287840880453,-0.2744534211815335,-1.027692579838913,-0.088858553499449,-0.2105540778720751,-0.065131145354826,-1.4588697610015515,-1.5939143056166358,-0.0872301651106681,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.8_cy=4.9_cz=7.2.log
0.9,4.9,7.3,5.9,8,73,-13,29,-4.60240903031081,-1.1918184477835894,-0.0856588800670579,-0.2715593450702727,-1.0111363559262827,-0.0788033333374187,-0.2097791030537337,-0.0612343083193991,-1.2837292100593911,-1.748029506590683,-0.0850382727221585,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=0.9_cy=4.9_cz=7.3.log
1.0,4.9,7.3,5.9,8,73,-13,29,-4.400123965489911,-1.171489633852616,-0.0817225098726339,-0.290250985417515,-0.9614068159717136,-0.0739093828597106,-0.2213987057330086,-0.059809860686073,-1.2130847617227118,-1.6410308940103278,-0.0861094322171993,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.0_cy=4.9_cz=7.3.log
1.1,4.9,7.3,5.9,8,73,-13,29,-4.1741118062636815,-1.1524748258525506,-0.077989452809561,-0.3100125303608365,-0.9178262464702128,-0.069444649212528,-0.2337154719862155,-0.0583904329978395,-1.1436878033273388,-1.504162805416854,-0.0871391761756967,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.1_cy=4.9_cz=7.3.log
1.3,4.8,7.4,5.9,8,73,-13,29,-4.04206142554176,-1.0440793759771625,-0.0688045889837667,-0.348792020813562,-0.8136715092114173,-0.0629969839355908,-0.2534494064748287,-0.0557059452112298,-0.9161012214899528,-1.6840787075052503,-0.0902786086371634,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.3_cy=4.8_cz=7.4.log
1.4,4.7,7.4,5.9,8,73,-13,29,-3.941168799137813,-0.9979059351899195,-0.066564378212206,-0.397980019741226,-0.6803406944382004,-0.0634694989421404,-0.2778683306532912,-0.0565581038244999,-0.8457008746045176,-1.700571552850306,-0.0962738392699975,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.4_cy=4.7_cz=7.4.log
1.5,4.7,7.4,5.9,8,73,-13,29,-3.787624945893185,-0.9971190376090816,-0.063573665684089,-0.423040886525996,-0.6748512369813398,-0.0598638264928013,-0.2945312311640009,-0.0550527072919067,-0.7924296681594569,-1.586418071150547,-0.0972345570626203,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.5_cy=4.7_cz=7.4.log
1.6,4.7,7.5,5.9,8,73,-13,29,-3.805144711368485,-0.9450752407428809,-0.0578865424613468,-0.4125231915386393,-0.7626725164591335,-0.0541578780394047,-0.2914532946888357,-0.0513968340819701,-0.6833684301527683,-1.7144062657898758,-0.0940888493787497,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.6_cy=4.7_cz=7.5.log
1.7,4.6,7.5,5.9,8,73,-13,29,-3.783518206648296,-0.9179787314496934,-0.055870352894999,-0.467952404753305,-0.6892532189376652,-0.0546347856288775,-0.3209029663703404,-0.0519559454696718,-0.6318128360435367,-1.746234200487379,-0.1002189946302678,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.7_cy=4.6_cz=7.5.log
1.8,4.6,7.5,5.9,8,73,-13,29,-3.681925592565676,-0.9214645494357684,-0.0533935708808712,-0.4952283819438889,-0.710100356140174,-0.0517463571159169,-0.3410836879629642,-0.0504806694225408,-0.5915894450445194,-1.6523041111358907,-0.1010429152229335,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.8_cy=4.6_cz=7.5.log
1.9,4.5,7.5,5.9,8,73,-13,29,-3.713370746205328,-0.8999064433737658,-0.0514476624084636,-0.5579768718453124,-0.658301288203802,-0.0520343841635622,-0.3776700310409069,-0.0508941985608544,-0.547296651697252,-1.7089086506748572,-0.107602904754458,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=1.9_cy=4.5_cz=7.5.log
2.0,4.5,7.5,5.9,8,73,-13,29,-3.640372508089058,-0.9090894247638062,-0.0491691735805943,-0.5877760667935945,-0.7014677010593005,-0.0492494947975501,-0.4020481670158915,-0.0493768794112838,-0.5126794350799173,-1.6205652828502934,-0.1083508967421948,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.0_cy=4.5_cz=7.5.log
2.2,4.4,7.5,5.9,8,73,-13,29,-3.688655637524789,-0.9066666085855104,-0.0452077029040083,-0.6869615524774417,-0.7409920459613204,-0.0468567991629242,-0.4776022536098026,-0.0480980140564497,-0.445129866071511,-1.6273329782125074,-0.115951297833817,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.2_cy=4.4_cz=7.5.log
2.4,4.2,7.4,5.9,8,73,-13,29,-3.893468312569894,-0.9541923334472812,-0.0437085815938189,-0.8933684166986495,-0.6815963419503532,-0.0487016786355525,-0.6445864296401851,-0.0504536865337286,-0.4116810730483848,-1.660684507136466,-0.1375721548683941,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.4_cy=4.2_cz=7.4.log
2.6,4.1,7.3,5.9,8,73,-13,29,-4.012520451055025,-1.035418482933892,-0.0419572011451236,-1.0543548521236517,-0.7399629296269268,-0.0475953784189187,-0.8257548417313956,-0.0508716081676539,-0.3830208088620566,-1.5520549960783685,-0.1540511949569918,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=2.6_cy=4.1_cz=7.3.log
-0.6,4.9,7.1,5.9,8,73,-13,29,-5.040854346065316,-1.1284129548585042,-0.2001857301802374,-0.1082649278687313,-1.3936043285066262,-0.2579273178125731,-0.1087707008700817,-0.0880722835136111,-1.5668134037405252,-1.7166646742844025,-0.0707210044784005,3,Done,naphthalene_a=5.9_b=8_theta=73_A1=-13_A2=29_cx=-0.6_cy=4.9_cz=7.1.log
