cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.6,-0.7,10.7,7.4,5.8,25,1.8,1.5,-5.27279773,-1.031676641,-0.128338345,-0.266243708,-1.536858586,-0.063124996,-0.324991194,-0.091947785,-0.149087591,-1.883934995,-1.472210624,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.7_cz=10.7.log
1.5,-0.7,10.8,7.4,5.8,25,1.8,1.5,-5.272282544,-1.09689752,-0.120099139,-0.25854918,-1.456183391,-0.059536894,-0.317882761,-0.090191385,-0.14859374,-1.963130522,-1.415792455,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.7_cz=10.8.log
1.6,-0.9,10.7,7.4,5.8,25,1.8,1.5,-5.2657464,-0.784649799,-0.138571778,-0.223236683,-1.638324443,-0.06994854,-0.28866966,-0.094210586,-0.141823535,-1.9441998,-1.513812027,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.9_cz=10.7.log
1.5,-0.8,10.8,7.4,5.8,25,1.8,1.5,-5.260371149,-1.023555406,-0.124738948,-0.23685867,-1.507267725,-0.062589103,-0.29930972,-0.091329688,-0.144913394,-1.947955448,-1.449012834,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.8_cz=10.8.log
1.7,-0.8,10.7,7.4,5.8,25,1.8,1.5,-5.244154408,-1.115557158,-0.132911638,-0.233826541,-1.671268718,-0.064058731,-0.29995229,-0.089909005,-0.139331065,-1.823530882,-1.432595917,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.8_cz=10.7.log
1.7,-0.9,10.7,7.4,5.8,25,1.8,1.5,-5.240464022,-0.977425891,-0.138050945,-0.214328551,-1.696595022,-0.06746862,-0.28299948,-0.090959457,-0.135950669,-1.883818278,-1.441301364,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.9_cz=10.7.log
1.7,-0.7,10.8,7.4,5.8,25,1.8,1.5,-5.229741131,-1.365978828,-0.119727653,-0.23874873,-1.607812397,-0.055133029,-0.305126737,-0.084353659,-0.136446402,-1.765935505,-1.396741879,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.7_cz=10.8.log
1.6,-0.8,10.9,7.4,5.8,25,1.8,1.5,-5.228469796,-1.284086263,-0.116390555,-0.213155107,-1.531592523,-0.054592115,-0.281611428,-0.083766937,-0.132702677,-1.887654247,-1.38363194,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.8_cz=10.9.log
1.6,-0.7,10.9,7.4,5.8,25,1.8,1.5,-5.228022381,-1.342130938,-0.112196278,-0.232103399,-1.517063156,-0.052031874,-0.298568003,-0.082757901,-0.135961964,-1.882188007,-1.350067685,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.7_cz=10.9.log
1.5,-0.8,10.7,7.4,5.8,25,1.8,1.5,-5.217048486,-0.691084293,-0.133653355,-0.25317393,-1.466333992,-0.069039905,-0.312272821,-0.096388046,-0.151815377,-1.986406123,-1.519659792,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.8_cz=10.7.log
1.5,-0.7,10.7,7.4,5.8,25,1.8,1.5,-5.215681142,-0.793211546,-0.128571779,-0.2767545,-1.385888465,-0.065609936,-0.331908864,-0.095167539,-0.155697781,-1.983852157,-1.48999112,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.7_cz=10.7.log
1.5,-0.9,10.8,7.4,5.8,25,1.8,1.5,-5.20507183,-0.924592059,-0.129499239,-0.217851392,-1.553178866,-0.065781873,-0.282020564,-0.09243285,-0.141228028,-1.906729923,-1.478219032,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.9_cz=10.8.log
1.7,-0.8,10.9,7.4,5.8,25,1.8,1.5,-5.1994142,-1.345286058,-0.116201047,-0.20458332,-1.54368715,-0.052590358,-0.276241197,-0.081060487,-0.127356292,-1.840295439,-1.381407417,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.8_cz=10.9.log
1.5,-0.7,10.9,7.4,5.8,25,1.8,1.5,-5.193437168,-1.252424619,-0.112177453,-0.241421922,-1.464673601,-0.054090107,-0.304313485,-0.085471882,-0.141750116,-1.920695158,-1.330969418,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.5_cy=-0.7_cz=10.9.log
1.7,-0.9,10.9,7.4,5.8,25,1.8,1.5,-5.183871405,-1.267717037,-0.120485685,-0.188663392,-1.541908787,-0.055296181,-0.260889793,-0.081987319,-0.124324791,-1.849807864,-1.410270994,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.7_cy=-0.9_cz=10.9.log
1.6,-0.9,10.9,7.4,5.8,25,1.8,1.5,-5.183211892,-1.206203487,-0.120705313,-0.196568762,-1.541387954,-0.057358179,-0.265720365,-0.084740833,-0.129444645,-1.860915418,-1.414138966,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.8_Rp=1.5_cx=1.6_cy=-0.9_cz=10.9.log
