a,b,theta,A1,A2,Rt,Rp,E,E_t1,E_t2,E_p1,E_p2,machine_type,status,file_name
7.2,5.9,25,-0.5,1.0,2.1,1.9,-55.56062771915458,-9.771871864504648,-10.526522293162998,-7.459142343956046,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,-0.5,1.0,2.1,1.9,-54.8151307789376,-9.878879889904058,-10.64274342020508,-6.911796746426263,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,-0.5,1.0,2.1,1.9,-55.66899618622847,-9.799297816585751,-10.55328057461884,-7.459142343956046,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,-0.5,1.0,2.1,1.9,-55.305581299820915,-9.827804968401324,-10.585680798511019,-7.2467691145138815,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,-0.5,1.0,2.1,1.9,-54.58642597415019,-9.825841489597225,-10.581429418118203,-6.911796746426263,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.7,25,-1.5,0.5,2.1,1.9,-54.39292699075304,-9.60185618774267,-10.085488812299443,-7.533758303034119,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-1.5,0.5,2.1,1.9,-54.89235090452712,-9.687009922112336,-10.250047034816816,-7.533758303034119,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-1.5,0.5,2.1,1.9,-55.00029140955303,-9.684001011657527,-10.30702619778458,-7.533758303034119,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.7,25,-2.0,0.5,2.1,1.9,-54.179340157308616,-9.586575064109637,-9.963530361477751,-7.594650618499144,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-2.0,0.5,2.1,1.9,-54.69944680016488,-9.662227669672577,-10.147931077342946,-7.594650618499144,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-2.0,0.5,2.1,1.9,-54.82800477417186,-9.651977921370415,-10.222459812648593,-7.594650618499144,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,6.0,25,-1.0,1.0,2.1,1.9,-55.292093599331565,-9.85823104577139,-10.548324500501623,-7.247141855303197,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,-1.0,1.0,2.1,1.9,-55.00227057619486,-9.692752893664872,-10.317521930090152,-7.477023868821561,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,-1.0,1.0,2.1,1.9,-55.008122734259814,-9.803645833395422,-10.460924280341716,-7.247141855303197,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,-1.0,1.0,2.1,1.9,-54.61749524914194,-9.874294674256817,-10.553576131700536,-6.901666224934161,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,-1.0,1.0,2.1,1.9,-55.49978183931671,-9.796766441198995,-10.462264014116954,-7.477023868821561,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,-1.0,1.0,2.1,1.9,-54.713577070622705,-9.885154989897273,-10.590756726800462,-6.901666224934161,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,-1.0,1.0,2.1,1.9,-55.595655327662826,-9.807243975810707,-10.499723223678302,-7.477023868821561,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,-1.0,1.0,2.1,1.9,-55.2101382833207,-9.827596007497052,-10.537981880770529,-7.247141855303197,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,-1.0,1.0,2.1,1.9,-54.47737101174425,-9.81864269496873,-10.539165992289783,-6.901666224934161,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,-1.5,1.0,2.1,1.9,-55.11833984567784,-9.852738450746985,-10.467809947498608,-7.245402397704312,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,-1.5,1.0,2.1,1.9,-54.84006175107788,-9.7108082389459,-10.210924296174197,-7.491899620974437,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,-1.5,1.0,2.1,1.9,-54.828412655275315,-9.812127258453984,-10.363457544590348,-7.245402397704312,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,-1.5,1.0,2.1,1.9,-54.42892347439192,-9.874563248537015,-10.464812332298608,-6.890084900427611,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,-1.5,1.0,2.1,1.9,-55.34114856668748,-9.799048067652619,-10.373227875272278,-7.491899620974437,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,-1.5,1.0,2.1,1.9,-54.532865485409275,-9.87307353975484,-10.518273046589456,-6.890084900427611,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,-1.5,1.0,2.1,1.9,-55.44297461444512,-9.796934613899792,-10.426254352903923,-7.491899620974437,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,-1.5,1.0,2.1,1.9,-55.044097882229835,-9.811081199324688,-10.4723462171969,-7.245402397704312,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,-1.5,1.0,2.1,1.9,-54.30567800020799,-9.796939006482717,-10.48081383726094,-6.890084900427611,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,-2.0,1.0,2.1,1.9,-54.859475655597635,-9.828967116889544,-10.364030461292712,-7.2416398477507755,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,-2.0,1.0,2.1,1.9,-54.56276382727083,-9.703851662983652,-10.073256132542156,-7.503851176355965,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,-2.0,1.0,2.1,1.9,-54.5439372722758,-9.797900979407133,-10.237327407114206,-7.2416398477507755,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,-2.0,1.0,2.1,1.9,-54.14507811074145,-9.854275850229897,-10.34965546207968,-6.877128073829226,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,-2.0,1.0,2.1,1.9,-55.08805244800169,-9.781005900062155,-10.258746205829084,-7.503851176355965,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,-2.0,1.0,2.1,1.9,-54.275607721181586,-9.844612823857462,-10.424583293672184,-6.877128073829226,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,-2.0,1.0,2.1,1.9,-55.213678695377894,-9.770323797536546,-10.332241432042792,-7.503851176355965,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,-2.0,1.0,2.1,1.9,-54.80983584932983,-9.780061497585848,-10.388116177462507,-7.2416398477507755,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,-2.0,1.0,2.1,1.9,-54.07338007353246,-9.762390816002151,-10.40569147770293,-6.877128073829226,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,0.0,1.5,2.1,1.9,-55.246059466386214,-9.75964043964632,-10.627739028830547,-7.239459877950139,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,0.0,1.5,2.1,1.9,-54.73288429819513,-9.497639326844363,-10.422846973466221,-7.387214637710713,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,0.0,1.5,2.1,1.9,-54.880752009456046,-9.647644964919893,-10.55708077509189,-7.239459877950139,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,0.0,1.5,2.1,1.9,-54.594041435047984,-9.753342749143485,-10.641166487534065,-6.944935549399817,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,0.0,1.5,2.1,1.9,-55.322498969500884,-9.66501130408142,-10.550282331882043,-7.387214637710713,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,0.0,1.5,2.1,1.9,-54.76152636448387,-9.816033508337568,-10.662218193057923,-6.944935549399817,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,0.0,1.5,2.1,1.9,-55.492778827785514,-9.72803966345964,-10.572393901646137,-7.387214637710713,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,0.0,1.5,2.1,1.9,-55.229111675871536,-9.776178465632256,-10.602727107587269,-7.239459877950139,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,0.0,1.5,2.1,1.9,-54.58178240037523,-9.791691140446346,-10.59668857889483,-6.944935549399817,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=1.5_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,0.5,1.5,2.1,1.9,-55.1301721741911,-9.68170118762646,-10.652427782071754,-7.230073583312332,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,0.5,1.5,2.1,1.9,-54.50460243539419,-9.3681043201359,-10.453851615078749,-7.355993505101651,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,0.5,1.5,2.1,1.9,-54.70596035406925,-9.537331216910387,-10.584691842726897,-7.230073583312332,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,0.5,1.5,2.1,1.9,-54.46126031980384,-9.660387182957491,-10.665541486116126,-6.949315569363535,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,0.5,1.5,2.1,1.9,-55.158241951838136,-9.570491355378179,-10.578284338058436,-7.355993505101651,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,0.5,1.5,2.1,1.9,-54.68282657046802,-9.752946790482383,-10.683765003923329,-6.949315569363535,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,0.5,1.5,2.1,1.9,-55.381304186419584,-9.663022097491194,-10.597284713236151,-7.355993505101651,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,0.5,1.5,2.1,1.9,-55.161370716639794,-9.725289914815221,-10.624438326107338,-7.230073583312332,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,0.5,1.5,2.1,1.9,-54.54699952085501,-9.753359691938382,-10.615438577660823,-6.949315569363535,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=1.5_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.4,5.9,25,2.0,1.0,2.1,1.9,-54.745932741323486,-9.478926351235712,-10.480925533978734,-7.321531911031343,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=1.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,2.0,1.0,2.1,1.9,-54.46640590147581,-9.536434505018406,-10.475627467152664,-7.2104413056513295,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=1.0_a=7.4_b=6_cx=0_cy=0_cz=0.log
7.4,6.1,25,2.0,1.0,2.1,1.9,-53.79969911708031,-9.560819543723484,-10.439621570869347,-6.938729475601576,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=1.0_a=7.4_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.8,25,-0.5,1.0,2.1,1.9,-55.21521986008156,-9.660856560454704,-10.398502095602453,-7.480130043346435,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-0.5,1.0,2.1,1.9,-55.52943796245381,-9.736888182116672,-10.47957952512661,-7.480130043346435,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-0.5,1.0,2.1,1.9,-55.47797837702092,-9.725108564365657,-10.46562935016118,-7.480130043346435,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-0.5,1.0,2.1,1.9,-55.44701452367008,-9.747198798984755,-10.494388760940636,-7.459142343956046,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-0.5,1.0,2.1,1.9,-54.93622389319353,-9.740577313234098,-10.488229750364553,-7.2467691145138815,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=1.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,6.0,25,1.0,1.5,2.1,1.9,-54.90547213854734,-9.572850165481213,-10.654922761837954,-7.218085632426663,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,1.0,1.5,2.1,1.9,-54.132107479381375,-9.198426243616268,-10.454681183386127,-7.321195565513335,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,1.0,1.5,2.1,1.9,-54.398892100783996,-9.389878917136231,-10.584603991301263,-7.218085632426663,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,1.0,1.5,2.1,1.9,-54.20757559675258,-9.533178983198011,-10.664615908812266,-6.9518984004389495,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,1.0,1.5,2.1,1.9,-54.87404518306721,-9.442269727005623,-10.581806551839689,-7.321195565513335,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,1.0,1.5,2.1,1.9,-54.50578968413174,-9.661597649625037,-10.685304286074825,-6.9518984004389495,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,1.0,1.5,2.1,1.9,-55.17130168969743,-9.570117359398862,-10.602587172761561,-7.321195565513335,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,1.0,1.5,2.1,1.9,-55.00536671059672,-9.649071295221804,-10.628648918122053,-7.218085632426663,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,1.0,1.5,2.1,1.9,-54.433372520143166,-9.692085850576404,-10.61860750312917,-6.9518984004389495,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=1.5_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,1.5,1.5,2.1,1.9,-54.563206849386916,-9.42926269985037,-10.634712547296658,-7.203415703610518,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,1.5,1.5,2.1,1.9,-53.605301539530046,-8.984212527517231,-10.424714443332052,-7.282750537968241,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,1.5,1.5,2.1,1.9,-53.949863514862955,-9.201073708361944,-10.5562298715231,-7.203415703610518,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,1.5,1.5,2.1,1.9,-53.8236248184694,-9.36765627807472,-10.63781056413427,-6.952603721758352,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,1.5,1.5,2.1,1.9,-54.460804747301154,-9.276371770713013,-10.56030680402182,-7.282750537968241,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,1.5,1.5,2.1,1.9,-54.221997032058425,-9.538318290258758,-10.666334658744743,-6.952603721758352,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,1.5,1.5,2.1,1.9,-54.854655123665,-9.44575993757462,-10.587843825342134,-7.282750537968241,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,1.5,1.5,2.1,1.9,-54.75327837339137,-9.544097029836848,-10.614913979312405,-7.203415703610518,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,1.5,1.5,2.1,1.9,-54.23352941090707,-9.604607819172088,-10.605811319255736,-6.952603721758352,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=1.5_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.8,25,-1.0,1.0,2.1,1.9,-55.190623978036456,-9.697158641472925,-10.327592210553119,-7.524749769363552,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-1.0,1.0,2.1,1.9,-55.48923339624889,-9.754255148756783,-10.41980041237548,-7.524749769363552,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-1.0,1.0,2.1,1.9,-55.42687898268923,-9.7270180771593,-10.415860277193133,-7.524749769363552,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-1.0,1.0,2.1,1.9,-55.36527507088613,-9.741439512115905,-10.450337558984755,-7.477023868821561,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-1.0,1.0,2.1,1.9,-54.83443675132003,-9.728248624363914,-10.449478497903328,-7.247141855303197,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=1.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,-1.5,1.0,2.1,1.9,-55.05779642635025,-9.708497119543607,-10.229584561311642,-7.565260560018943,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-1.5,1.0,2.1,1.9,-55.360140784527175,-9.751253141032066,-10.338000718911644,-7.565260560018943,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-1.5,1.0,2.1,1.9,-55.30365233414341,-9.712568404444028,-10.3484412303078,-7.565260560018943,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-1.5,1.0,2.1,1.9,-55.220016546431,-9.721178469248118,-10.39053146354854,-7.491899620974437,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-1.5,1.0,2.1,1.9,-54.67694303672761,-9.703122496546714,-10.396727497223763,-7.245402397704312,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=1.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,-2.0,1.0,2.1,1.9,-54.820378017495386,-9.697304223722313,-10.10382716462482,-7.601742736180313,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-2.0,1.0,2.1,1.9,-55.145278849755414,-9.730015064938923,-10.23356673953822,-7.601742736180313,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-2.0,1.0,2.1,1.9,-55.11081851075869,-9.683582462545019,-10.262769172433764,-7.601742736180313,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=1.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
