a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,machine_type,status,file_name
5.8,8.2,61.5,5,-11,79.4,-52.629753158194944,-0.4641377713996917,-7.285259322961792,-9.1997233069269,-9.36575617780909,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,80.5,-52.84148758207448,-0.4632216070313006,-7.294546470977366,-9.3134971447289,-9.349478568299672,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,79.4,-52.75629682466388,-0.4265561975771561,-7.285259322961792,-9.25584780133795,-9.41048509045504,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,80.5,-52.93307894165628,-0.4257153341313824,-7.294546470977366,-9.343755677226,-9.40252198849339,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,79.4,-52.650561389513314,-0.3925263304263353,-7.285259322961792,-9.250350813614205,-9.397144227754325,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,80.5,-52.796645717462525,-0.391729392693378,-7.294546470977366,-9.316013459931128,-9.39603353512939,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,79.4,-52.67593789380044,-0.4641377713996917,-7.102177005261183,-9.311143982456995,-9.460510187782347,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,80.5,-52.85873155691661,-0.4632216070313006,-7.110717416391708,-9.404423343832605,-9.451003411202691,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,79.4,-52.637910787714645,-0.4265561975771561,-7.102177005261183,-9.324271491495892,-9.465950699523091,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,80.5,-52.78988115931861,-0.4257153341313824,-7.110717416391708,-9.394791065366007,-9.463716763770208,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,79.4,-52.393821948440745,-0.3925263304263353,-7.102177005261183,-9.282655028509907,-9.419552610022947,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,80.5,-52.51875918917358,-0.391729392693378,-7.110717416391708,-9.3336464909371,-9.423286294564605,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,79.5,-51.8274690725375,-0.5285391226643696,-7.249892859370448,-9.121811665128917,-9.013490889105016,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,80.6,-52.131183912977576,-0.527334303711541,-7.258916453225538,-9.300432386924513,-8.978908812627196,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,79.5,-52.18704485264607,-0.4839357120217755,-7.249892859370448,-9.22289725090377,-9.13679660402704,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,80.6,-52.44636963517405,-0.4828187441453337,-7.258916453225538,-9.368121890351176,-9.113327729864976,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,79.5,-52.28576472611167,-0.4436432949732989,-7.249892859370448,-9.255697198677808,-9.193649010034278,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,80.6,-52.50587013317272,-0.4426141785224899,-7.258916453225538,-9.371868124930188,-9.179536309908144,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,79.5,-52.1365804981906,-0.5285391226643696,-7.091666212887503,-9.278946444275787,-9.169138469267637,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,80.6,-52.40284554148093,-0.527334303711541,-7.1000371960690245,-9.429297840339132,-9.144753430620767,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,79.5,-52.30453982576728,-0.4839357120217755,-7.091666212887503,-9.330621892935596,-9.246046095038764,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,80.6,-52.531459990656,-0.4828187441453337,-7.1000371960690245,-9.451517969369888,-9.231356085743757,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,79.5,-52.240496155107394,-0.4436432949732989,-7.091666212887503,-9.321592024061829,-9.263346545631066,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,80.6,-52.43261461565271,-0.4426141785224899,-7.1000371960690245,-9.416891967295667,-9.256763965939172,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,79.5,-52.111693451879546,-0.5285391226643696,-6.8444900236791,-9.396372390678152,-9.286445188918153,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=79.5_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,80.6,-52.343897252809256,-0.527334303711541,-6.852258597617038,-9.52086409961339,-9.27149162546266,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=80.6_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,79.5,-52.109384214971215,-0.4839357120217755,-6.8444900236791,-9.4041786150774,-9.322087756707331,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,80.6,-52.3068365114741,-0.4828187441453337,-6.852258597617038,-9.502848287345842,-9.315492626628838,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,79.5,-51.90115129691549,-0.4436432949732989,-6.8444900236791,-9.358138206531294,-9.30430412327405,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,80.6,-52.06784305325709,-0.4426141785224899,-6.852258597617038,-9.434399496531114,-9.304649253957905,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,79.5,-52.08453481970355,-0.4708960542920977,-7.313585124327801,-9.08778179786168,-9.170004433370195,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,80.6,-52.34711010358296,-0.4698481124360114,-7.323637834517285,-9.2388234550599,-9.141245649778284,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,79.5,-52.359045343939215,-0.432216337765567,-7.313585124327801,-9.175413569435475,-9.258307640440762,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,80.6,-52.580443422542885,-0.4312625227030366,-7.323637834517285,-9.295569184236228,-9.239752169814892,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,79.5,-52.38055638689548,-0.397163629066199,-7.313585124327801,-9.196491630515084,-9.283037809538657,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=79.5_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,80.6,-52.56580988923088,-0.3962976654293015,-7.323637834517285,-9.289978070301004,-9.272991374367848,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,79.5,-52.54636962898076,-0.4708960542920977,-7.269188791862689,-9.230289318598809,-9.302810649736784,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,80.6,-52.7754484298639,-0.4698481124360114,-7.278394363587722,-9.357209491659887,-9.28227224724833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,79.5,-52.638450445840135,-0.432216337765567,-7.269188791862689,-9.27066331228707,-9.347156781004742,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,80.6,-52.83103326614946,-0.4312625227030366,-7.278394363587722,-9.370242874254473,-9.3356168725295,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,79.5,-52.505694430554286,-0.397163629066199,-7.269188791862689,-9.251869387924671,-9.334625406423584,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,80.6,-52.6662114886567,-0.3962976654293015,-7.278394363587722,-9.327860848861746,-9.33055286644958,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,79.5,-52.61050115060061,-0.4708960542920977,-7.098261342733167,-9.33599337830674,-9.400099799968302,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,80.6,-52.80927121872082,-0.4698481124360114,-7.106764103518799,-9.440749897621572,-9.38727349578403,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,79.5,-52.54029533197172,-0.432216337765567,-7.098261342733167,-9.33430537651293,-9.405364608974196,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,80.6,-52.7068615865428,-0.4312625227030366,-7.106764103518799,-9.41501571261324,-9.400388454436325,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,79.5,-52.27098059025593,-0.397163629066199,-7.098261342733167,-9.280176364001818,-9.35988895932678,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-9,80.6,-52.409208493772894,-0.3962976654293015,-7.106764103518799,-9.340166320092976,-9.36137615784537,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.4_phi_r=80.6_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,79.5,-52.21755438973196,-0.4640624704770744,-7.346987481578253,-9.0645576530369,-9.233169589773752,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-11,80.6,-52.45396250649355,-0.4631337556056678,-7.357190794195048,-9.197319943457842,-9.20933675998822,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,79.5,-52.52502173837274,-0.4264871713239699,-7.346987481578253,-9.16607622045558,-9.322959995828567,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-11,80.6,-52.72297604358755,-0.4256274828221649,-7.357190794195048,-9.27009855338838,-9.308571191388182,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,79.5,-52.5720473381225,-0.3924573041731491,-7.346987481578253,-9.198863618075848,-9.347715265234,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=79.5_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-11,80.6,-52.73629180598073,-0.39165409153793,-7.357190794195048,-9.278149506659249,-9.341151510598138,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.7_b=8.4_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,79.5,-52.652117614401504,-0.4640624704770744,-7.2860625355970114,-9.211495394352823,-9.364438406773845,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-11,80.6,-52.85718788183294,-0.4631337556056678,-7.295437534921803,-9.322213258594276,-9.347809391794726,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,79.5,-52.77502172254026,-0.4264871713239699,-7.2860625355970114,-9.265053372946568,-9.40990778140258,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-11,80.6,-52.946106049465016,-0.4256274828221649,-7.295437534921803,-9.35036335757468,-9.40162464941386,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,79.5,-52.666073435684666,-0.3924573041731491,-7.2860625355970114,-9.257347549893892,-9.39716932817828,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-11,80.6,-52.80737613863312,-0.39165409153793,-7.295437534921803,-9.320813911501318,-9.395782531355508,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.8_b=8.4_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,79.5,-52.69541580439545,-0.4640624704770744,-7.102917467243969,-9.320920588099398,-9.459807376377285,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-11,80.6,-52.872097520390525,-0.4631337556056678,-7.111539454665035,-9.411426355480216,-9.449949194444343,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,79.5,-52.65416329680011,-0.4264871713239699,-7.102917467243969,-9.331782786292024,-9.46589422354009,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-11,80.6,-52.80093788611703,-0.4256274828221649,-7.111539454665035,-9.399955472676083,-9.46334653289523,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,79.5,-52.40723811276257,-0.3924573041731491,-7.102917467243969,-9.288227317272684,-9.42001696769148,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.4,61.5,5,-11,80.6,-52.5277953336481,-0.39165409153793,-7.111539454665035,-9.337223297916353,-9.423480822704732,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-11_a=5.9_b=8.4_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,79.6,-51.85943443165161,-0.5284449964528903,-7.250670971698128,-9.139978079358116,-9.01062316831667,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-7,80.7,-52.15382447396405,-0.5272025265730917,-7.259788691997528,-9.314469785429536,-8.975451232981868,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.1_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,79.6,-52.2143666385673,-0.4838415853446349,-7.250670971698128,-9.237769238417968,-9.13490152382292,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-7,80.7,-52.46564674261026,-0.4826995173934847,-7.259788691997528,-9.37941707042046,-9.11091809149366,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,79.6,-52.30902024661191,-0.4435554435476661,-7.250670971698128,-9.267701465054415,-9.192582243005743,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-7,80.7,-52.52217284333892,-0.4425075018079951,-7.259788691997528,-9.380778767052108,-9.178011460811833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.8_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,79.6,-52.16483099921607,-0.5284449964528903,-7.092400399502367,-9.294376915320754,-9.16719318833202,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-7,80.7,-52.42243640450761,-0.5272025265730917,-7.10084040905349,-9.4409569761483,-9.142218290478922,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.1_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,79.6,-52.32868640986271,-0.4838415853446349,-7.092400399502367,-9.343146992381662,-9.244954227702692,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-7,80.7,-52.54811410629191,-0.4826995173934847,-7.10084040905349,-9.460773741593584,-9.229743385105394,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,79.6,-52.26099063153379,-0.4435554435476661,-7.092400399502367,-9.331581983016804,-9.262957489700057,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-7,80.7,-52.44664573925547,-0.4425075018079951,-7.10084040905349,-9.424058131640775,-9.255916827125477,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=5.9_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,79.6,-52.13651774800383,-0.5284449964528903,-6.845167734543793,-9.409299096791074,-9.285347046214156,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=79.6_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-7,80.7,-52.36075217160396,-0.5272025265730917,-6.8529927843483165,-9.530364601057954,-9.26981617382262,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.1_phi_r=80.7_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,79.6,-52.13054385152645,-0.4838415853446349,-6.845167734543793,-9.414545080042444,-9.321717525832357,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-7,80.7,-52.32111863931641,-0.4826995173934847,-6.8529927843483165,-9.51024663017597,-9.314620387740431,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,79.6,-51.919060432352126,-0.4435554435476661,-6.845167734543793,-9.366264460841194,-9.30454257724341,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-7,80.7,-52.07985359523445,-0.4425075018079951,-6.8529927843483165,-9.4399780605454,-9.304448450915515,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-7_a=6.0_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,79.6,-52.11206995812245,-0.4708019278477877,-7.3144636382348835,-9.103187168482693,-9.16758224449586,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.7,8.2,61.5,5,-9,80.7,-52.36676371586509,-0.4697414356051013,-7.324591649579816,-9.250639468082229,-9.138409304665402,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,79.6,-52.38233851501718,-0.4321347614750266,-7.3144636382348835,-9.187775516533293,-9.256795341265388,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.7,8.3,61.5,5,-9,80.7,-52.59698458597995,-0.4311683962587267,-7.324591649579816,-9.304856332368216,-9.237875914783215,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,79.6,-52.400097048142925,-0.3970946031622588,-7.3144636382348835,-9.20621803542599,-9.28227224724833,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=79.6_cx=0_cy=0_cz=0.log
5.7,8.4,61.5,5,-9,80.7,-52.579527257476,-0.3962035389849916,-7.324591649579816,-9.297068933257831,-9.27189950691536,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.7_b=8.4_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,79.6,-52.57056641438976,-0.4708019278477877,-7.269979454227723,-9.243360352120362,-9.301141472999008,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-9,80.7,-52.7923786486499,-0.4697414356051013,-7.279272877145559,-9.366998647688888,-9.280176363885404,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,79.6,-52.658857070840895,-0.4321347614750266,-7.269979454227723,-9.281036052620038,-9.34627826709766,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-9,80.7,-52.84521499136463,-0.4311683962587267,-7.279272877145559,-9.377798094879836,-9.334368127398193,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,79.6,-52.52275015274063,-0.3970946031622588,-7.269979454227723,-9.259895240771584,-9.334405778208748,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=79.6_cx=0_cy=0_cz=0.log
5.8,8.4,61.5,5,-9,80.7,-52.67795847542584,-0.3962035389849916,-7.279272877145559,-9.333495888626205,-9.330006932956168,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.8_b=8.4_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,79.6,-52.63167333859019,-0.4708019278477877,-7.099008079851046,-9.346899502095766,-9.399127159500496,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-9,80.7,-52.82374159945175,-0.4697414356051013,-7.107567316386849,-9.448681624257006,-9.38588042347692,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.2_phi_r=80.7_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,79.6,-52.558141716523096,-0.4321347614750266,-7.099008079851046,-9.342839512624778,-9.405088504310696,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=79.6_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-9,80.7,-52.718934879638255,-0.4311683962587267,-7.107567316386849,-9.420989607810045,-9.39974211936351,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-9_a=5.9_b=8.3_phi_r=80.7_cx=0_cy=0_cz=0.log
