a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.8,7.9,74,-13,29,-26.4133078,-0.205901091,-3.439921341,-4.780415733,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=5.8_b=7.9_cx=0_cy=0_cz=0.log
5.8,8,74,-13,29,-26.48097973,-0.190162513,-3.439921341,-4.805203006,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=5.8_b=8_cx=0_cy=0_cz=0.log
5.8,8.1,74,-13,29,-26.38372447,-0.175647579,-3.439921341,-4.788146656,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=5.8_b=8.1_cx=0_cy=0_cz=0.log
5.9,7.9,74,-13,29,-26.96827764,-0.205901091,-3.662720022,-4.807758854,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=5.9_b=7.9_cx=0_cy=0_cz=0.log
5.9,8,74,-13,29,-26.96554797,-0.190162513,-3.662720022,-4.814945726,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=5.9_b=8_cx=0_cy=0_cz=0.log
5.9,8.1,74,-13,29,-26.81064462,-0.175647579,-3.662720022,-4.783477355,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
6,7.9,74,-13,29,-27.07736398,-0.205901091,-3.694082971,-4.819348964,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6,8,74,-13,29,-27.01254596,-0.190162513,-3.694082971,-4.811013748,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=6.0_b=8_cx=0_cy=0_cz=0.log
6,8.1,74,-13,29,-26.80761249,-0.175647579,-3.694082971,-4.767037848,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
5.9,8.2,73,-15,29,-27.19440338,-0.168360306,-3.885594003,-4.771623691,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8.2,73,-15,29,-26.95399426,-0.168360306,-3.787150235,-4.760743295,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.1,8,73,-15,29,-26.98508612,-0.196834827,-3.622448312,-4.836629962,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,73,-15,29,-26.81768277,-0.182009903,-3.622448312,-4.802191585,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,73,-15,29,-26.53222345,-0.168360306,-3.622448312,-4.737651554,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.9,8.2,73,-14,29,-27.08976483,-0.168358423,-3.85824398,-4.759140007,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8.2,73,-14,29,-26.87235144,-0.168358423,-3.779384171,-4.744216564,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.1,8,73,-14,29,-26.9380555,-0.196835454,-3.624867363,-4.823662467,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,73,-14,29,-26.75566972,-0.182006765,-3.624867363,-4.785480366,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,73,-14,29,-26.45854374,-0.168358423,-3.624867363,-4.718023041,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.9,8.2,73,-13,29,-26.91177539,-0.16835654,-3.801643205,-4.742943974,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8.2,73,-13,29,-26.74333915,-0.16835654,-3.754184624,-4.724564206,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.1,8,73,-13,29,-26.85616168,-0.196833572,-3.617165306,-4.807040983,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,73,-13,29,-26.66107636,-0.182004255,-3.617165306,-4.765684308,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,73,-13,29,-26.35428295,-0.16835654,-3.617165306,-4.695809815,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.9,8.2,74,-15,29,-26.96341067,-0.16234374,-3.806421694,-4.756469952,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8.2,74,-15,29,-26.79958789,-0.16234374,-3.764806486,-4.736321861,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.1,8,74,-15,29,-26.97044757,-0.19016816,-3.633838874,-4.830608376,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,74,-15,29,-26.74616169,-0.175653227,-3.633838874,-4.781794373,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,74,-15,29,-26.4156095,-0.16234374,-3.633838874,-4.705811069,3,Done,naphthalene_A2=29_theta=74_A1=-15_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.9,8.2,74,-14,29,-26.79813207,-0.162345622,-3.755601542,-4.740559436,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8.2,74,-14,29,-26.6785249,-0.162345622,-3.74280975,-4.717053538,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.1,8,74,-14,29,-26.89274803,-0.190165651,-3.62716154,-4.814523412,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,74,-14,29,-26.65552038,-0.175650717,-3.62716154,-4.762473967,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,74,-14,29,-26.31518782,-0.162345622,-3.62716154,-4.684043375,3,Done,naphthalene_A2=29_theta=74_A1=-14_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.9,8.2,74,-13,29,-26.53503846,-0.16234876,-3.662720022,-4.721225225,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8.2,74,-13,29,-26.49256859,-0.16234876,-3.694082971,-4.694926281,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.1,8,74,-13,29,-26.77019533,-0.190162513,-3.604826577,-4.795054287,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,74,-13,29,-26.52227742,-0.175647579,-3.604826577,-4.740332277,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,74,-13,29,-26.1740784,-0.16234876,-3.604826577,-4.659931931,3,Done,naphthalene_A2=29_theta=74_A1=-13_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
5.9,8,75,-15,29,-27.04444481,-0.183869215,-3.661449941,-4.838451623,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=5.9_b=8.0_cx=0_cy=0_cz=0.log
5.9,8.1,75,-15,29,-26.85940968,-0.169661134,-3.661449941,-4.799296882,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
5.9,8.2,75,-15,29,-26.55942978,-0.156706817,-3.661449941,-4.730779065,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
6,8,75,-15,29,-27.09048647,-0.183869215,-3.697302098,-4.832035961,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6,8.1,75,-15,29,-26.85775556,-0.169661134,-3.697302098,-4.780957274,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
6,8.2,75,-15,29,-26.52040367,-0.156706817,-3.697302098,-4.703096461,3,Done,naphthalene_A2=29_theta=75_A1=-15_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
