a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.9,8.7,65,-14,32,-24.865536812576465,-0.1837273978744633,-3.4158889632089995,-4.416576022602385,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.9_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.6,65,-18,32,-24.023515028646216,-0.1965141691616736,-3.496872893709224,-4.159185225726105,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.8_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.6,65,-12,32,-25.238738344516605,-0.1965116591309197,-3.706175089057069,-4.358341212035157,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.8_b=8.6_cx=0_cy=0_cz=0.log
6.0,8.7,65,-16,32,-24.42209557571914,-0.1837286529480479,-3.111507707508281,-4.457905713701621,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=6.0_b=8.7_cx=0_cy=0_cz=0.log
6.0,8.7,65,-14,32,-24.62307447823696,-0.1837273978744633,-3.185959258931689,-4.470925291156163,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=6.0_b=8.7_cx=0_cy=0_cz=0.log
6.1,8.7,65,-20,32,-23.654230413609184,-0.1837343004881404,-2.749019025824964,-4.447180940245744,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=6.1_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.7,65,-18,32,-24.24907349806745,-0.1837311629205942,-3.496872893709224,-4.2219663462019525,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.8_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.7,65,-12,32,-25.25480009021703,-0.183726770337671,-3.706175089057069,-4.368749092856888,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.8_b=8.7_cx=0_cy=0_cz=0.log
5.8,8.6,65,-20,32,-23.33437099668663,-0.1965122866095043,-3.4270404433482327,-4.021816384192789,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.8_b=8.6_cx=0_cy=0_cz=0.log
5.7,8.6,65,-16,32,-24.332035340368748,-0.1965135416248813,-3.781550335348584,-4.093976896605454,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.7_b=8.6_cx=0_cy=0_cz=0.log
5.7,8.6,65,-14,32,-24.805167840328068,-0.1965116591309197,-3.8443584386841394,-4.180856911174487,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.7_b=8.6_cx=0_cy=0_cz=0.log
